id	reason
374	"I don't think that enough information was given to make any real judgements, therefore I rated nearly everyone in the mid-range to indicate that I had no strong opinion.  The exception being the workplace situation, where I think that people have a stronger motivation to adhere to guidelines."
375	"In the first question I don't think I understood, but then in the next ones I picked four because i can really pick neither because I don't know anything about the person."
376	You can't make strong judgements with so little information. One line from a particular person in the grand scheme of things means virtually nothing.
377	"Most scenarios I didn't feel strongly either way towards the people, without knowing them better I didn't ""like"" or ""dislike"" any of them, so I didn't ""trust"" or ""distrust"" anyone much. The conversations seemed fairly normal, no reason to interpret people as being aggressively defensive about not cheating to cover up the truth. In general I mostly trusted people in this survey."
378	I remained neutral in many of my responses since each person I conversed with could not be considered credible nor did I know anything about the other person to make such assumptions about their character. 
379	"I knew nothing about the different people other than one statement that they made, so I selected the middle option.  Without having more information, that's the best I can do."
380	"I based it on what that person said, and what that meant for the other person"
381	I had nothing on which to base judgements on the questions asked.
382	based on the idea that the person i was talking to was alluding that the other person was guilty of doing wrong. 
383	I went with my gut based on the topic of each particular situation.
384	"I wasn't judging the person I was talking to, so I just used my general feeling about people."
385	by judge by the facts I got
386	imnot sure what you mean
387	"There were no interactions with the ""other person"", so I couldn't form an opinion on them."
388	I simply read the scenario and went with my gut feeling for each question.
389	"I was given little to no information about the person in question. As such, I tried to make passive decisions and treated them like strangers, for the most part."
390	I thought of people that I know and imagined them in the scenarios.
391	I made my judgments based upon what the people I had conversations with said.
392	I thought about how likely it would be for someone to lie in each situation.
393	"If they disapproved of something I disapprove of, I trust them"
394	How serious the offense was and how much the person would get for lying.
395	I thought about what I would do in real life.
396	Based on how the person I talked to emphasized the subject at hand - more likely I was to trust them the more they emphasized liking or disliking the behavior.
397	"I made my judgement based on what people said. But also, I took in consideration the fact that they could be lying..."
398	"I didn't feel like the hit gave me a lot of information to go on, so I answered honestly based on not knowing anything especially negative about the other person being discussed."
399	I based my judgements from personal experiences that were similar to the scenarios.
400	"I knew nothing about the people I was being questioned about, so I assumed nothing."
401	"Seeing as how I knew absolutely nothing about the individual I was asked to judge I leaned toward the good side, because I believe that most people are good and honest individuals."
402	Decided based on the information given and their morals.
403	just read the passage and the question and answered it on the spot.
404	I pretty much used their statement and used my gut feelings towards it.
405	Nothing that anyone said about themselves or others would have an affect on whether or not I would expect them to be trustworthy.  I would reserve judgement until I had reason to feel strongly one way or another.
406	"I didn't know anything about the other person that wasn't involved in the conversation, so I simply assumed close to the best outcome from them."
407	"Since I didn't have much information about each person, I went with my gut instinct. "
408	I pictured myself in the situation and tried to answer as closely to how I would think as I could.
409	I took their word for it.  I didn't presume they were lying to me
410	"I personally don't think a person can make proper judgement without engaging these people/ situations in reality. So most of my decisions were based off of that fact. I would hope that these people were honest, but you can not truly know until they have proven it to be so."
411	"I based it on the conversations with the other person. I figured if one guy is talking about another person behind the other's back, then I can't trust the guy who is talking behind the other guy's back. I really hate that crap."
412	"You were talking to one person and how that one person doesn't do certain things (not cheat in relationships/exams) and then asked about the other person. Since there was no information directly describing the other person, you couldn't make a informed decision. "
413	"i envisioned them in my mind, and went with my gut feeling"
414	I couldn't make judgments in this task. I put 4 on most because I didn't really have any information to judge the person by. 
415	I made these judgements based off the information at hand.
416	"I didn't learn much about the people i was supposed to be judging, other than that their partners were disapproving."
417	You game me no information about anyone
418	"I wanted to believe the other people were being honest, but people lie and since all I had to go on was one passage,  I chose to answer a more middle of the road options rather than the extreme options."
419	I just assumed I would feel about these people the same way I would feel about anyone I didn't really know that well at first.
420	"I really didn't know anything about these people, so I wasn't sure whether to trust them or not. I tended to lean towards trusting them."
421	I could only base my answers on one conversation...i would like to trust them on that but many people lie. That is why I wouldn't fully trust or like someone based on one talk.
422	I mademy judgements based on the information in the stories. 
423	I took the word of with whom I was talking to.
424	I found myself neutral with someone I did not really know.  But try my best to take someone at there word with leaving my mind open to the fact that people do tell lies.
425	Making any kind of judgement was virtually impossible given the lack of information about the people. I tried to make judgments instead based on the scenarios provided and how likely it was that the person would or wouldn't do the thing being asked about.
426	I took the information that was presented and made decisions off that. It was difficult because the person you talked with was not the person they were asking the questions on. 
427	I read the passage and made my judgements by the answers given
428	I made my judgements by considering the scenario given and deciding how I would act based on general life experiences and similar experiences I have heard about from others in the past.
429	"It's hard to say anything about a person based on one conversation, so I stayed middle of the road"
430	"Well, there wasn't a lot to go on in any of the scenarios, so my judgements were pretty much just gut reactions."
431	"the same way I would make my judgements in real life, I am generally a trusting person until you prove me otherwise"
432	"The romantis partner question was an outlier for me. I tend to trash people who say they would never cheat, because I say it, and would never cheat. The other decisions were made with particular personal situations in mind. I put myself in the shoes of the unnamed subject, and imagined how I would feel about cheating in academics and work performance."
433	I remained neutral for the most part as I did not know these people.
434	by reading very carefully and trying my hardest to understand the scenarios in the written information given. 
435	"Well, in every scenario, I spoke with the person who was not asked about. I never spoke with the person who I was supposed to be juding, so I had no info to go off of. So, I just went down the middle. I don't know whether I would like Alex or not, I don't know whether I can trust him or not. I have no information about him, only the other guy."
436	"I had nothing to judge most of the people with, so I didn't make any assumptions."
437	i went with gut feelings
438	"Used logic to imply that I really knew nothing about the other person, so how could I judge them"
439	"The first two scenarios I couldn't make a decision on any of the questions. There was just no information to go on. The final two, there were suspicions of cheating/drug use, so I felt more comfortable distrusting the class/team-mate."
440	i didn't have any opinions because i didn't learn anything about those people
441	I usually trust people unless they give me a reason not to. I usually take people at their word unless evidence suggest they are lying. Therefore I put a moderate amount of trust in people when they tell me something about themselves.
442	I couldn't make judgements. I had no useful information. What one person tells me about themselves has no bearing at all on the character of an entirely different person.
443	Based on the context of the situation. Hard to know who I trust if I do not have much interaction with them.
444	"In each case the scenarios said that I had no prior knowledge of either person. So I tended to feel neutral towards the person I hadn't spoken to regardless of what the person I spoke to said, since he wasn't saying anything specific about the other individual. Also, not knowing the size of the group in each case left me feeling neutral. "
445	"I find it difficult to make judgments about people based on very limited information.  I repeatedly chose #4 as my answer (the middle of the scale) because I felt is would be unfair to say someone was ""likely"" or ""unlikely"" to do something and as far as trust, that is something that has to be earned as well but I didn't want to go to the bottom of the scale on that either, not knowing enough about the persons named in the study."
446	by making judgments
447	"With no personal info given on the people in question, had to make decisions based on the situation given."
448	"I had very little information to work with, so I chose to trust people for the most part."
449	decision making
450	I considered the facts I was given and went with my intuition.
451	I value people highly who are trustworthy and loyal.
452	I didnt really think I could trust many people on the very little context I was given on them.
453	"Just based on my gut feeling, honestly. I didn't entirely understand why I was being asked about the person of whom I knew absolutely no information, so I just went with my instinct. Honestly, their names probably influenced my responses just as much as unknown subconscious factors. "
454	Just because someone says they don't like something to your face doesn't make it true.
455	I was relying on the judgment I use in my daily life
456	I used what knowledge I have of how average people behave in these situations.
457	"Gut decisions and how much I relate to the described situations (thus, personal reference and experience).  "
458	Based on my personal interactions with people.
459	not sure what this was about
460	"I made judgments based on their statements. If they disapproved of an immoral activity, I was more likely to trust them to not do it."
461	"I gave each person the benefit of the doubt and took them at their word, that if they disagreed with a behavior, that they would then choose not to engage in that behavior."
462	"There where no details, so I concentrated on how each topic was worded."
463	It was hard to because I didn't know a lot about the people I was interacting with in the sceanarios.  I do know people will lie and say they don't do things and most people are full of it.
464	I felt that I had no information to make any kind of judgement on the person that was asked about.  So I tried not to make judgements about them either way.
465	"I based each person on someone i could relate to, as well as the information given. The circumstance each person was in played a role as well. "
466	"After hearing nothing about the other individuals, I was unable to make any conclusions about how I'd feel about them. For this reason, I marked everything in the middle of the spectrums."
467	"It depended on what the topic of discussion is. For example cheating in relationships, everyone says that he or she would never cheat in a relationship and they usually do cheat, so I couldn't fully trust what this person says compared to cheating on exams."
468	I chose who I was talking to in the different scenarios. For all the remaining questions I picked the middle choice because I didn't know about the person I was answering questions about.
469	"I try to take people's word when they say something, but I am still hesitant.  So in most cases, my trust in that person is higher than it was if I knew nothing, but not by much.  Also, some contexts people are more likely to lie than in other contexts"
470	instinct 
471	There were based on what I read on the text; basically I assumed that every person on each / of the stories was telling the truth.
472	"The only information given was the word of the person, which is unreliable. Therefore, without any more information, I had to remain neutral in my opinion of them."
473	I made judgements based off of the assumption that some people in the scenario were committing the stated behavior.  How likely that was to occur depended mostly on the setting.
474	"I jsut took what they said and made a choice. I don't really take this word to mean much, but then again I see no reason to assume they would be cheaters or dishonest."
475	There was no information given about the person i was not talking to so i remained kinda neutral.
476	"I wasn't able to make judgements.  I had to choose neutral because I knew literally nothing about the people whom I was asked to judge.  I had a slight idea of what the people I was talking to were like, but had nothing to go on as far as how I felt about the 2nd person in the scenario whom I wasn't talking to. "
477	I put myself in their shoes and just thought about how I would feel
478	made judgements depending on the situation and the gender of the people.
479	"I had no info to go off of, so there it went"
480	I just based it on how the person described himself.
481	based on my experience in dealing with people over the years.
482	"I made my judgements based off of what the characters told me. I tried to take their word for it, however, you don't know someone just by one conversation with them, so I tried to keep that in mind as well. "
483	"Well, I knew absolutely nothing about the person I wasn't having a conversation with, and that person I knew nothing about was who all the questions referred to.  Therefore, I just picked neutral for everything since I had no idea about the person to go on besides their first name. "
484	"Given the prompts, I went with my gut instinct."
485	reading about the people involved
486	Considering the conversation and the ethical opinions of the person I was conversing with
487	I basically just thought about how I felt about people in various situations.
488	There was not enough information to make judgements on the person I did not have a conversation with
489	I read and processed the information provided
490	"I made generalizations about the groups I was in, because I didn't know the individuals. I believe students, for example, are generally a bit likely to cheat and be kind of untrustworthy, and serious athletes to use performance enhancing drugs."
491	not a ton of information given. responded to best of ability.
492	"I think a person is innocent until proven guilty, therefore I would give the unknown person a fifty-fifty rating."
493	"I really know very little about each person, so I kept my judgements fairly unbiased either way."
494	The people who disapproved of dishonest behavior are the ones who can be trusted
495	I think people are generally good and judged accordingly.
496	Since it said that I do not know if someone was cheating or being dishonest than I have nothing to go on. I just stayed neutral since I don't make judgments of people without some kind of evidence.
497	"Truthfully,  all we had to go one was the other person's opinion, so I really didn't have anything to judge the person who was being asked about in the questions.  I answered pretty neutrally.  "
498	by reading it
499	On how the person emphasized what they did not do.
500	I made judgements based on the scarce information I received from the survey
501	There was nothing writen specific about the other people so i choose middle answers.
502	"mainly i stayed middle of the road because you are not given any real idea of who the other person is in the examples, so you cannot determine if they are good or bad at the things asked"
503	By not knowing any of the people well I was neutral on their guilt or innocence.
504	it was difficult to describe how I felt about someone for whom I was not given very much information.  
505	"I made judgments depending on the information the person gave, but they all generally fell into the same category. All of the scenarios provided a believable segue into the topic of controversy."
506	I did not feel strongly about the characters thus  my middle of the road responses
507	I made judegments based on the assumed fact these people were generally  conducted themselves in a respectable standard.
508	Well the questions are are about people you know nothing about so how can you judge them so I stayed to a middle ground.
509	"purely on instinct, since there was no indication of the trustworthiness of the individuals involved"
510	I considered the motivations to lie for the people I was talking to.
511	Looking at the situation. Trusting people in the scenarios because I don't have reason not to trust.
512	just read the paragraph and tried to imigane me with this person and if i thought this person would hang out with character they didn't like.
513	I give people the benefit of the doubt until I know facts
514	I generally give most people the benefit of the doubt unless theres reason not to
515	I don't anything about the other person so I am usually neutral on how I feel about them. I don't like to be bias or judge people.
516	Based entirely on the facts that were given to me.
517	I JUST PRETTY MUCH CHOSE NEUTRAL LIKE (4) ON A LOT OF THEM BECAUSE I WOULDN'T LET ANYONE INFLUENCE ME JUST BY WHAT WAS SAID.
518	Instinct from past experiences.
519	There is very little info. I am somewhat skeptical of what they say.
520	Based on their statement in the conversation had the the person. 
521	na
522	I made them based on the specific actions talked about in each scenario and how likely people are to engage in them in general.
523	I based my judgements on the fact that the people I was speaking too said they were against cheating. 
524	Knowing how honest one person was didn't tell me anything about how honest the other person was. I chose 4 (average) for my responses because I didn't have any more information to go on.
525	I remained neutral since I hadn't heard both sides of the story or both person being accused of.
526	Social context makes a difference -  Are the people in a voluntary relationship or not?
527	Thought
528	I new nothing about the people I was evaluating.
529	"I gave a balanced, neutral impression of people I know NOTHING about."
530	"My judgements were based soley on how I feel about people (men or women) in general. Since I didn't talk to any of the people personally and knew nothing about them, I was unable to form a good judgement on their character."
531	There was not enough information given for me to make a judgement on someone like that.
532	I thought about the stakes that are involved in lying in the different situations.
533	"There was just little to go on with the person I didn't speak with, but I usually don't give people the benefit of the doubt unless I can speak with them and get a read on them."
534	My judgements were based on the information that I had about each respective person I had to answer questions about. 
535	I related the scenarios to individuals that I know and how I thought they would behave
536	Not enough information was provided to determine if I like these people or not.
537	I generally distrust people so I just stayed neutral.
538	"Well since I did not really know either of the two people in each of the scenarios, I was NEUTRAL with respects to the person who was not the one to whom I supposedly talked to and who made sure to state he or she did not do the thing the scenario painted."
539	I try to base on my own experiences.
540	My judgements were based on my gut feelings and past experiences.
541	Based on what the other person told me about themselves
542	"it's abit hard, with knowing so little about the ""actual people"" but as a standard i trust people until there is a reason not to. hard to tell whether Sarah is a homewrecker or not or if your science partner will be sink your grade by cheating."
543	Randomly
544	I went with my gut
545	I think of how I would be in that position. 
546	"I have no reason not to trust these people, so I give them the benefit of the doubt. If they say they wouldn't do something, I bet they wouldn't because why else would they bring it up."
547	generally gave people the benefit of the doubt
548	I think that generally people are honest when they say definitive statements like I don't approve of cheating. I think I can trust most people who say this. So I trusted most of the people in the examples.
549	just past expierence
550	I made my judgments based on what I think about people who I don't know
551	I just went with my instincts
552	Gut feelings
553	Based on the scenarios I read.
554	"I tried to assume that the person that was ""talking"" to me in the interview was somebody I personally knew, and tried to apply my reactions from that to this survey."
555	How I perceived the people from the text
556	"When they said they definitely disproved of cheating (or whatever the scenario was), it made me distrust them slightly because it seemed like the conversation came out of nowhere, like they were trying to convince me."
557	"With the incomplete info I had, I assumed that I would trust the people about as much as I trust anyone I don't know a lot about (a bit above average until they do something to push that one way or another)... With the behaviors they may engage in, I also went more off of how likely the average person is to engage in said behavior, since I didn't have much info to go on..."
558	"There wasn't any info given about the other party, so I couldn't make good or bad assumptions."
559	Each choice was someone I had no idea how they felt since I was speaking to the other person mentioned in the story. Thus I had no context to judge them on and chose the middle neutral option when so prompted.
560	"I decided that people  are mostly honest so i went with that as my answer, I had to do that because of a lack of context to how well i knew each individual."
561	"I didn't have enough info to really know any of the people, so I couldn't make many real judgments and assumed 50/50 on a lot of them."
562	I made my judgments based off of what the person told me.  I had no other information to go off of so I took their word for it but trusted them just a little more than not trusting them.  
563	I used my general outlook on people to make my decisions. 
564	This how I am and would chose the judgments I picked.
565	I mostly went off of what the other people said about themselves.
566	
567	I read the story and made my choices according to my past experiences and my feelings.
568	I went solely based of what the person told me at that moment. My mind could be changed if new information was provided.
569	"It was hard to, because there wasn't enough information to make judgements.  "
570	"I'm kind of suspicious of people, but I'll trust them a bit sometimes. "
571	Just knowing not to ever trust anyone fully you don't really now.
572	"If I don't know a person I generally give them the benefit of the doubt, but it doesn't mean that I like them or trust them just because we're in a group together."
573	I was very netural.  There was no information given about the people that were being judged.
574	"I couldn't like or dislike someone unless I've actually met them, and whether I trust them or not is based on what I know about them. Since I knew very little about them, I could only remain neutral. Now, because they didn't come to me and deny or confess one thing or another does not make them good or bad."
575	careful consideration of the facts
576	based on my perception of trustworthiness through my past experiences
577	Its very hard to judge people that you dont know. I just put myself in the position of actually not knowing a person and would give them an average rating.
578	I made judgments based on the information I was given and what I think the person would do based on their comments or feelings on certain subjects.
579	"At first, I based my judgments off of the person I talked to. Then, I thought about the situation more and decided that I couldn't make a real answer for what I thought of the other person knowing nothing about them. I picked neutral feelings for the rest of the survey."
580	I rated them neutral because I had no concrete basis for forming an opinion
581	I considered that i do not know enough about the people to judge them in various aspects.
582	"It would tell me about a conversation, then ask me questions about the other person.  I honestly know nothing about the person, so I put my mark right in the middle."
583	I based it on our affiliation with each other and the scenario
584	I read the scenerios
585	"I will originally think that people are honest, trustworthy, and good until they give me any reason not to.  I don't give much credit to what one person might sy about another because they might have ulterior motives.  The judgments I made were based on these premises. "
586	"If I don't know someone, I will treat them independently.  I always like to know something about someone before I can fully trust them, but I will always have a little bit of trust in someone to begin with.  Their actions from there will dictate how my level of trust will sway."
587	I made judgement calls based on previous experiences I've had with others.
588	I felt given the scenario and who I was talking to I felt that they had a certain principals they lived by and hoped I suppose by letting me know I would feel similar.  I felt that I did and valued their position and decided somewhat based on that.
589	"In every situation, I would have a conversation with one person while answering questions about another. The conversations I had said nothing about the other person, so I was neutral/unsure of what the answer would be. Therefore most got all 4's, which was in the middle."
590	Related them to real life experiences
591	I made my judgemtns based on how likely I thought it would be for anyone to do the actions decribed.
592	"I trusted that the person I was talking to was being honest.  I felt that if they felt a certain way today, they would also feel that way in the future."
593	I made the judgements on how I would think the other person would feel.
594	"Unfortunately, trusting people is harder than it used to be but I always give everyone a fair chance. I made all my judgements on how I think I would personally feel in those senarios."
595	Trust a certain point until person makes a mistake.
596	"Because I knew nothing about the other party, I couldn't make a statement to whether they cheat/perform poorly/etc or not.  Since I also have no prior interaction with the person in question, I lean towards distrusting the in all contexts."
597	i generally trust people
598	I just based it on my general perceptions about other people.
599	I was neutral in every scenario because I had no basis to make a judgement on a person I knew nothing about. I prefer to reserve judgement until I have had an experience.
600	"I just went by my gut feeling about each person and each situation. For some reason, the performance-enhancing one was the only one where I felt the person I was talking to could possibly be deceiving me. I guess this might be because I don't really consider performance-enhancing drugs to be that horrible of a thing in the context of competitive sports."
601	"I don't know anything about the people I'm judging. I might like or trust them, or I might not."
602	unsure
603	What someone SAYS is not what counts. It's what they DO. Most everyone says they're trustworthy--but very few can REALLY be trusted. I give someone the benefit of the doubt until they give me reason to believe otherwise--just like in our legal system. A person is presumed innocent until proven guilty.
604	"I am wondering if there's a problem with this HIT.  Each one described a scenario and discussed one person - but asked about another.  In each case, all i could put was neutral.  Were you trying to see if I was paying attention?  I can't think of anything else!"
605	"For the most part I take people at their word and trust them. I did this with the characters in this study. However, I never ""strongly agreed"", or ""Strongly disagreed"" because you never know what a person will do day to day."
606	Reading the text and not having preconceived notions about the people involved.
607	It was hard for me to feel very strongly in either direction.
608	I didn't know anything about the person I was judging so I was neutral in my judgments.
609	Based on what the person said and whom I was talking to
610	"I took into consideration everything I was given about that individual. Based on what I learned about them, I a made an impression in my mind of how trustworthy each person was and answered the questions that followed."
611	If it was something I likely would have cheated on I might be inclined to believe the person would as well.
612	I don't know these people. I can't make choices on whether they are bad or good but to have good faith they wouldn't. There is no wrong or right answers to be honest. You can't know a person entirely and why they make the choices they do.
613	I just used my own judgement.
614	"When the person told me that he/she disapproved of something, I generally trusted them."
615	I was neutral because there was no information about the individuals in question.
616	I was not given much information about the people the questions were about so I gave mostly neutral answers as to what I thought about their character since there was no way to know anything for sure
617	Whomever seems trustworthy. Biased
618	Not being judgmental about people I do not know directly.
619	I just decided how I would feel in real life.
620	"I think if the person emphasizes to me in private that they aren't cheating, and they are a peer, I would believe and trust them initially.  If later on, I found something different out, I would change my opinion."
621	"I answered neutrally as there were no details about the people I was evaluating, except for the girl because I am a sucker."
622	"I gave some thought to how gossipy the other person was, and some thought to ""he doth protest too much"" and decided that in some cases, bringing up the wrongdoing might be a clue to that person actually doing the wrongdoing."
623	"I stayed mostly in the middle because I really had very little information to go on, therefore most people could go either way"
624	I went with my gut instinct in reguards to the specific situation.
625	"I imagined myself in the given scenarios, and tried to compare them to real life experiences."
626	I didn't know anything about the other person so I kept my answers neutral.
627	"I knew nothing about  the other person.   I only talked with one of them and nothing was talked about the other person.  I choose to be neutral until I found out more information.,"
628	Base on the information provided
629	just went with my instinct
630	I based my judgement on whether the decision  made was right or wrong.
631	I usually give people the benefit of the doubt until I'm proven otherwise.  I scored most as middle of the road trustyworthy as there was nothing to indicate they were or weren't trustworthy.
632	How I generally feel about people and experiences I've had in the past with people who expressly condemn behaviors.
633	Not knowing very much about the people i will approach them with a slightly better than neutral disposition and let them form my opinion of them with how they act/ are as people.
634	I tried not to pre-judge people and let their own actions speak for themselves.
635	by putting myself in the situation described
636	I estimated odds
637	I tend to trust that people are honest and innocent unless proven to be dishonest and guilty.
638	I tend to give others the benefit of the doubt somewhat but I don't fully trust everything that they are telling me
639	I made my judgements for this HIT based on the descriptions that were given about the feelings and attitudes of the people I spoke to.
640	"Because I do know know the individuals then I can only assume that they are just as likely to do, think, or act in a certain way as they are not to."
641	"I gave lower ratings on romantic partners because there is so much cheating that goes on these days.  For the most part, I gave slightly higher ratings on the other issues if there were females mainly because I have found more of them to be a little more reliable and honest in matters pertaining to work and tests. "
642	"I made different judgments based on how natural it seemed for the person to say ""I do not...[insert activity here]."" If it seemed like the person was generalizing too much or lying, I rated him or her more harshly."
643	"I decided that each claim was neither likely or unlikely, because people can make a claim about themselves but not be telling the truth. I felt neutral about each person. They could be lying or they could be telling the truth. "
644	How moral these people were.
645	I took the statements made by the characters at face value. 
646	I basically put myself in the other person's shoes and answered the questions in much the same manner as I would have answered them.
647	 i just thought those people were upfront enough to understand.
648	"I chose 4 for all of the people, because I had no info to base wheather or not the were honest or not. I chose 4 because it was in the middle and therefore not strongly agreeing with either statement."
649	I made assumptions that the people were telling the truth.
650	I thought about how the average person would act if I were asked the same question about them.
651	I didn't know if I could trust the people either way given that I knew nothing about them.
652	I liked and trusted the people who said they didn't like to cheat.
653	I just used the information I received to make the best judgement I could. I'm generally a trusting person so that probably affected my decision. 
654	"Just because a behavior is being discussed does not mean a person engages in that behavior, so that is generally how I answered."
655	dont trust ppl in general without more info
656	based on given information
657	I could not tell if someone is trustworthy or not so I'm in the middle until I have more information about them
658	Based off of what I read.
659	I used the informations about each person and determined who was trustworthy within the topic.
660	It was difficult since I knew nothing of the people I was judging.
661	"Considering I knew nothing about the people I was asked about and only talked to the opposite person, my judgements were neutral"
662	"I based my judgments solely on the context of what each person I had a conversation with said.  I was slightly skeptical so I was unable to predicate anything to the extremes, but for the most part I believed what each person said."
663	I made my judgement based on their names
664	"It was impossible to judge if the people were honest or not, so I marked 4 on all the choices."
665	I gave the benefit of doubt to the answers.
666	"It was difficult to make any judgements in this HIT as we weren't given information about the people the questions were asked about. I like to assume that I can trust people, but without more information it's hard to determine if I would like them or trust them, however I give people the benefit of the doubt."
667	"My judgments were right down the middle in between completely trusting or not trusting because I don't think its clear that I know the other people very well.  They appear to be only acquaintances and not really friends or people I am close to.  So until one of those acquaintances either becomes a better friend that I become close to, or the other person gives me reason to believe them fully or reason to believe they have lied, then I cannot determine whether I can trust them completely or believe everything they are telling me"
668	I'd figure that the qualities in person A are similar to person B since they are in the same group.
669	I didn't feel like I knew enough about the people to judge them.
670	I read the descriptions and since I generally trust people I followed my instincts
671	I thought about what the average person would do in the situation
672	I went with my guy feeling
673	I made judgements based on my own personal beliefs regarding the scenario and how I felt about the person in the scenario
674	I mostly said neither agree or disagree 
675	Just because I learned something about one person does not mean I know anything more about another person who is not involved in the conversation
676	"I felt like I really had no reason to distrust the person that I was not having the conversation with. In my experience, it usually the person who protests too much that could be guilty. Although I am not naÌøve, I generally trust people until they give me a reason not to."
677	"I was neutral, I can't trust someone or know what they would do with no information about them."
678	Instinct on the subjects
679	I evaluated the different situations and based my decisions on the information given.
680	"Thinking about similar situations I've been in real life, what people have told me and how I reacted"
681	I determined the severity and likelihood they would lie about it.
682	"I had no information about the subject of which i was asked, so i gave them neutral ratings."
683	"I judged them by whether or not they actually sounded truthful, and held someone that said they would never be unfaithful in the highest regard."
684	"If the coach or teacher expressed concern about members cheating, then I leaned more towards thinking that the other member will cheat."
685	I gave everyone the benefit of the doubt. 
686	I made my judgements based on the subjects statements to what we were discussing in our conversation.
687	They were neutral because the questions were always about a person I had no information about.
688	I decided based on gut feeling since there wasn't much information to base my judgements on.
689	I made my judgments based on the fact hat I personally do not know the facts behind these characters.
690	I made my judgement based on what I thought the best choice that applied to the described scenario. 
691	"I based my judgment on how I treat new people in my life. I'll  take their initial words as the truth, but they are not set in stones."
692	I just chose my gut feeling.
693	These were people I would be neutral with in social situations. 
694	I most took my best first guesses and went with those. It was hard to make judgements without knowing much about the people.
695	Based on personal experiences
696	"There was no information given whatsoever on the person I was supposed to rate, so I had no opinion one way or the other and rated down the middle."
697	based off of situations and context
698	"Eh, there wasn't too much to go on, so I just went off of the situation and chose what I thought."
699	"I found it hard to base my judgement about someone who I had never met or had a conversation with. Since I had no prior knowledge of the person, I found that I neither trusted or distrusted them. I feel the person I actually talked to had little sway of my judgement."
700	I used impartial judgements
701	I tried to relate each individual to people that I know in my everyday life.
702	I didn't know the other person so I couldn't say if I liked them or didn't like them. 
703	Based on the conversation context.
704	I didn't interact much with these people so I tried to remain neutral.
705	"I took the person's statements at face value. Without any other information, I assumed that they were trustworthy in the context presented and in other contexts."
706	"A gave ratings based on what I think in general, since the subject person wasnt described in the conversation"
707	I generally assume a neutral attitude toward other people until I learn something about them.  I didn't learn enough about the people in this HIT to make judgements about them.
708	"For the first one with Sarah I figure in general most people are pretty faithful if they commit to a relationship, as for the others there really isn't any way to tell if they are trusthworthy or not without more info, they may or may not do the things that were stated."
709	I trusted the people who stated they wouldn't do XYZ behavior. I have no reason to distrust them. 
710	I read the situations.
711	I don't trust coworkers or teammates.
712	general impression
713	I don't know the person so there was a 50/50 chance on all questions. I got no new info from the person I was speaking too.
714	I based them upon the information i was given in the paragraphs about them.
715	I didn't assume the people mentioned were at fault right away.
716	"I remained mostly neutral because there was no information given that could usefully influence my answers.  To be honest, this survey seemed rather pointless."
717	"l couldn't really say how well l liked or trusted each person from a short conversation, although the likelyhood each would do wrong was less than average based on their comments."
718	I am neutral since I do not have context around the individual referenced.
719	I made the choices
720	based on what I read in the situation.
721	"I assumed each person was honest, but without more clues, I couldn't fully trust their comments.  I would need to see their faces to fully judge their honesty."
722	 common sense
723	"I don't judge people by what they say, I judge them by what they do."
724	"I had no direct interactions with the people I made judgements on, so I marked them in the middle because I knew nothing about them. Unless I talked to that person face-to-face, I wouldn't make assumptions on their character."
725	By my own personal past relationships with people.
726	I didn't really know the other person well enough to make a judgement.
727	I made it based on the different contexts of the situations. Sometimes people lie about different things and make themselves seem more ethical or moral than they are.
728	"It was difficult to know for sure, but I trusted people a little more if they said that they disapproved of unethical behavior."
729	"Based on my opinions about most people in general. Trust can be an issue with me, but I try to give most people the benefit of doubt. I can't believe everything I hear."
730	The questions asked about the character who had no information...I felt like I couldnt make any judgments on those characters. I had not had conversations with them.
731	I guess I followed my usual method I do in person. Everyone is worth a baser amount of trust until they give you reason to feel otherwise. 
732	based on my normal perspective on life and how i engage in decision making processes. 
733	"I generally have neutral trust for people. When people say they aren't something, that makes me suspicious that they might be covering up for something. Admitting your faults, even if they are under exaggerated, seems more natural."
734	I didn't know too much information about the peopel you asked the questions about.  The only question you could answer cetainly was who you were talking too. 
735	"Everyone seemed trustworthy and were discussing with me that they disapproved of inappropriate behavior, which seemed valid. "
736	Based on their answers I would put myself in that situation and think what i would really feel
737	I basically took the people almost at their word.  I did consider there was a chance that they were not telling the truth so I never gave them my complete vote of confidence in my answers.
738	It was basically a gut instinct. Although the hiking club one I tended to bot trusyt as much. I felt reserved there.
739	It seemed simple and straightforward
740	logically speaking?
741	I tried to put myself in the situation and I drew from past experiences of the kind of people in the scenario.
742	"I really just gave people the benefit of the doubt, there was no way i could trust them fully without knowing them."
743	based on what they said an emphasized 
744	I imagined myself in the scenario and decided from there
745	IT was really hard to. It asked how much I liked an trusted a person that I had no information on. I had to be neutral because I knoew nothing about them.
746	I made them based on where the scenario was at and past experiences.
747	I didn't really know anything about the person so I didn't feel confident judging them
748	i processed the available information in the passages and then made a gut decision based on how i felt.
749	"I put myself in the place of the ones I was having a conversation with. I tried to mimic their behavior. By putting myself in there place, it made it easier for me to read them."
750	the conversatins never involved the second person directly so I gave them the benefit of the doubt.
751	Depends on what the characters said
752	"I didn't really know the people well so I assumed them as neutral- yes they could be trustworthy, or they could be the total opposite. Since I knew nothing about their level of trustwortyness or dependability, I often chose 4 as an in the middle feeling towards them. "
753	I made my judgements based on what is important to me personally. I don't trust people I don't know
