id	reason
304	"I'd like to think that I'm an honest person and would do the right thing in a given situation. I also think that a lot of people are hypocritical by saying one thing and doing another, and in these scenarios I felt there was some dishonesty involved in the decisions made."
305	"All of the characters did things that they knew were wrong just because they had just been gossiping about somebody else who did the same things. All of them seemed to think that knowing someone else doing the wrong thing made it okay to do, but it's not."
306	it was just part of my moral upbringing.
307	"Every person who does some sort of ""morally wrong"" activity in this survey probably does it for a good reason. Everyone's lives are different, the reasons why people do these activities depend purely on their circumstances. "
308	"It is difficult to anazlyze people's reasonings for the choices they make. The person ignoring his mother's call may have been at a nice restaurant with a group of people, inappropriate time to take a phone call. The person who wanted to get out of jury duty may  be the caregiver of a small child or elderly parent."
309	Perspective
310	it seemed the first 2 scenarios were more disparaging towards the mutual acquaintance.
311	I believe there are other circumstances that could have prevented someone from answering a mother's phone call or additional reasons why someone wanted to get out of jury duty. Other acts seemed more deliberate like printing something on single-sided paper or downloading music illegally. 
312	because i went with my gut reaction to each snenario
313	They are humans.
314	I tried to imagine the consequences of their actions
315	Because I used my own free will
316	They  all had the same general behaviour but it was the significance in the subject matter that i made my opinions.
317	I judged them on honesty and integrity
318	"I dislike people who are not honest, and who do not tell the truth.  I think if people are dishonest about even somewhat minor things, they probably would not hesitate to be dishonest about very important things.  "
319	We don't know what they said during their conversations. 
320	I valued them on how they were hurting someone. Getting out of jury duty doesn't hurt anyone specifically but hurts our judicial system. Not returning Mom's phone calls is very hurtful to Mom. Downloading music illegally hurts the artists. Printing on one side of the paper is not a moral issue. It's an issue of readability.
321	I believe overall the jury duty and downloading music affects society as a whole more than skipping your mothers call or printing on a lot of paper. 
322	I dislike hypocrites so my evaluations were generally harsh. 
323	"If someone says to someone that they don't do something seen as bad, but they do, that is hypocritical. It also means that person lied which makes them untrustworthy. "
324	"They were all liars, but the subject of their lying varied by magnitude. I judged based on that. "
325	I made judgments based on the information given.  A person may get out of jury duty because he has surgery scheduled.  A person may ignore ihs mother's telephone call if he is driving a vehicle.  A large document may need to have single-sided printing.  I need to know more in order to be critical.
326	You people really just asked the same question in different ways so I treated them as the same question.
327	They were all hypocrites.  So I judged them as dishonest and untrustworthy.
328	I do some of those things so I don't feel they are wrong. Or too wrong.
329	The severity of their actions
330	The little things add up. Small lapses in responsibility will generally lead to problems in the future.
331	Because they were being hypocritical.
332	"I don't like people who lie. I believe in saying what you mean if it's at all possible. I also don't like people speaking in absolutes when they don't mean them. Like, if you think it's ok to ignore your Mom's phone call if you're busy but not when you're just sitting around with nothing to do then say that. To say that it is NEVER ok to ignore the call is misleading. I don't like people misleading me on who they are. So I wouldn't expect them to tell me their true feelings on anything."
333	"     Jury duty can be very inconvenient. In the scenario with Jennifer it didn't mention her feelings, only that her and Rose talked about it. /      There are times I'm not able to talk to my mom because its inconvenient. I would rather talk to her another time when I have no constraints on my time. /       Printing single sided and illegally downloading music is fine as long as you don't disapprove of someone else doing it."
334	I did it based on what I would've done in their particular situations.
335	I try not to judge people and leave that for God.  
336	"I empathise with these actions, I guess."
337	Mainly it was based on how morally questionable there actions were.
338	I went with my intuitive feeling as much as I can. It never fails me. 
339	They were not the ones who brought up the acquaintance.
340	It depended on how bad the grievance was. Using paper is not as serious as trying to get out of jury duty.
341	I felt they were all hypocritical and untrustworthy because they all said one thing and they did the exact opposite.  I rated them on honesty more based on how bad I felt the action was. 
342	I tried to put myself in the situations and base it on my values
343	"It all depends on your perception of that person and the severity of the act. Some acts were not that severe and was a simple matter of moral judgement, and others were."
344	I went based on my gut feeling.
345	My own moral opinions
346	Based on real world implications of their actions
347	"The descriptions provided did not provide much information on the actual conversation in question.  If the person in each situation was negative of the mutual friend, then I would see them in a worse light."
348	"I kept it mainly toward the middle (neutral) because while the two parties were discussing the acquaintance, the person who mentioned the ""immoral"" act was not the same person who the survey questions pertained to.  As I'm unsure what the survey question subject said in the conversation, I cannot truly ascertain whether the party is a good person or not or whether they are honest or not.   "
349	"Besides the person who lied about jury duty and then tried to get out of it, their actions and their hypocrisy weren't particularly harmful to any person or system.  I believe everyone should participate in a jury if called to as it is a civic duty, so I think his/her hypocrisy was particularly egregious."
350	I felt that these were how I felt about the questions asked.
351	morally wrong and morally right
352	Because it was one incidence in time. If these things were a habit I would have evaluated them more harshly.
353	"I cannot really tell much about their overall character from minor little events that were described so my opinion stayed, generally, between the two options."
354	I don't know them so I can hardly be judgmental so most of my decisions were toward the middle range.  One event doesn't tell me much.
355	"I don't know the circumstances as to why those people behaved the way they did but there are good excuses for three of those things. However, there is no good excuse for downloading music illegally. "
356	based on my own beliefs and opinion
357	"Their all victimless crimes, except not answering your mother"
358	I based it on the information I was provided and how I personally think of things.
359	"I tried to imagine what kinds of things could be going on in the lives of each of the people. For instance, the person who said it was wrong to print single-sided and then did it anyway may have been working under the instructions of someone else. It's very common, I think, for people to believe that something mild like these scenarios is wrong, and do it anyway, especially downloading music. Either way, it's annoying when people are hypocritical about it, so I gave them low ratings. "
360	"I am not going to judge them as being a good or bad person based on one thing, but it does demonstrate a level of honesty and hypocrisy. "
361	Because they did exactly what they were saying they thought was wrong.. If they thought it was wrong - why do it?
362	I hate when people say one thing and do another. They all lied about it and did it anyways.
363	I prefer honesty in people.
364	based on the severity of the offense described
365	Mostly based on their actions vs their statements.
366	"I think we owe it to our mothers to show them respect by answering the phone. Even if you can't talk at the moment, or don't want to talk, you at least owe it to her to answer and let her know that now isn't a good time.  /  / Stealing music illegally is only fun for the one dowloading, but creating music is an art form and those who created deserve the credit.  /  / Printing on one side only on paper is somewhat wasteful, even more so for large projects, but often documents print better nicer on only one side. Although as whole, we all need to be doing things to help our environment, no matter how small.  /  / Jury duty... Although I personally would love to serve on a jury, jury duty can be a hassle for those who have young children at home or other jobs that you cannot miss.  As a teacher, jury duty sucks because you have to plan for your day, find a sub, go to jury duty, after jury duty go back to your classroom to grade/clean up from that day, and then start all over for the next day of jury duty. "
367	I just went on my gut feeling based on each situation.
368	"They didn't do anything in the scenarios regarding the topic at hand. Without knowing more information, I really didn't have anything to judge them on. "
369	just went with my gut
370	None of them were too very wrong so I just dinged them a little.  I hope they all still get christmas presents
371	the feelings i had at the moment
372	"The people in the scenarios all seemed to be discussing the actions of other people & finding fault with what the others had done & yet they turned around and did the same thing. They are hypocrites, to say the least & that to me makes them a bunch of liars & thus, morally bankrupt."
373	none of them are very serious 
374	"I evaluated the characters in the manner I did because I felt that all the ""topics"" were not very descriptive of ones character. For example someone can say they disagree with using one sided prints but then use one sided prints. This doesn't make them a bad person, for whatever reason they decided not to use two sided prints. All the scenario's didn't affect how I judged the characters at all. This is why most of the sliders were in the middle. "
375	Because of their extremely overt actions.  There didn't appear to be any lag in time or extraordinary circumstances to cause their hypocritical behavior. 
376	Based on the scenario that they were involved in.
377	because they spoke one way and acted the other. They could have just stated their opinion and been honest but they were hypocrites and this is annoying and distrustful
378	Based on them lying and how wrong I felt the activity that they did was.
379	well they were being hypocrits. the gentlemen with the paper problem i guess it depends on what he was printing. maybe the document had to be single sided.  avoiding ur mother is wrong life to short .. down loading music is illegal but dont run ur mouth then go home and do it. 
380	By whether I think they were lying or not.
381	That is how I felt about the situations you presented.  
382	I rated those who actually broke a law more harshly than those who only broke an ethical rule.
383	because they were all complaining about other people doing things when they just went out and did it themselves.
384	They seemed fairly hypocritical to me.
385	"The first three didn't give reasons as to why they were doing the things they did. There could have been other circumstances so I judged neutral. The illegal music I judged mostly because she was a hypocrite. I agree that what she did was legal, but not that it should be illegal, so mostly based on her hypocritical behavior. "
386	They all lied to their friends about things that a mutual friend does. They all seemed like they were trying to paint themselves in a more positive light but they were all lying.
387	judging by their actions 
388	I just asked myself how I felt about each individual situation
389	I drew off of how I feel about each act they committed.
390	Based on how wrong the things were that they were doing.
391	They chose to behave dishonestly.
392	"Except for the illegal downloader, the characters didn't behave particularly badly, just humanly."
393	based on my beliefs and the fact that most questions asked were impossible to determine given the info we had
394	"I evaluated the characters based upon how they said one thing but did another. If they were honest, I would have liked them better. The types of things that they were doing (printing lots of paper, downloading illegal music) did not have as much of an effect on my decision as their honesty."
395	mostly i did't do wrong things
396	"There was very little to go on, especially since it was always the other person in the conversation that mentioned the act that the character we were evaluating went on to commit.  Most of my evaluations were very neutral."
397	"I used what they did to judge how I ranked them.  I don't like wasting paper or ignoring my mom.  I don't think downloading music illegally or trying to get out of jury duty is too bad though.  However, there were exceptions to how I ranked things.  For example, wasting paper doesn't contribute to things like honesty."
398	"I evaluated them based on my own experiences. For example, I got out of jury duty due to being a full time student."
399	"To the question of degree of morals--While all the protagonists in question did lie, most of them participated in acts that were not illegal, even if they may have been wasteful or deceitful.  One protagonist did, in fact, commit a crime, so that protagonist was judged more harshly than the rest.  The others--who did not download music illegally/commit a crime--I was a bit more lenient with.  We all are faced with questions of integrity.  We can not be judged fairly on one act alone.  The same person who might cheat on his or her taxes may also be the one who would run into a burning house to save another person."
400	"Everyone's a hypocrite in some way or form, I evaluated them the way I did because saying one thing and doing another isn't really a way to gauge how good or trustworthy a person is but being a hypocrite from an outside perspective will usually give you a bad opinion about an individual."
401	just a feeling i had when i read what they did
402	I generally harbor disdain for hypocrites.
403	"they lied to their friends, whch is worse"
404	I mainly based it on the act that they did I did not put to much reliance on what there friend had told them about the acquaintance because you did not tell me how they reacted to being told what acquaintance did so I could not judge them on this.
405	They acted in an opposite way to what they say.
406	"I evaluated these characters based off the severity of their actions, their illegality, and their hypocritical natures"
407	Based on common sense and the severity of the issue.
408	I look at the subjects that they were dishonest and hypocritical about and then made judgments based on their actions.
409	I think it is rude to speak negatively of someone that's not there and then proceed to do the things you judged them poorly for.
410	"Generally, downloading music illegally or trying to get out of jury duty are examples of acts that cause relatively little harm to others.  However, deliberately ignoring a mother's phone call could be harmful, especially in the event that she needs help.  Also, printing a large document using single-sided pages is very wasteful for the environment."
411	The situations described and their degree of relative importance were of more influence than the behavior.
412	"If the conversation happened days before the hypocritical action, I would be more forgiving of their actions. However, having ""just"" had the conversation with the friend, the topic obviously would have been on the characters' minds when they acted against their judgmental impulse. Situations can certainly be different, like the mother's phone call for instance, but the initial judgments against others were issued in a vague way that would still have included the characters' own actions."
413	Because they were judging other people on things they were doing.  They were being total jerks.
414	It was based on how I feel 
415	"They were hypocritical, but they were hypocritical in ways that everyone is hypocritical, so I did not judge them harshly."
416	"I thought about how hypocritical they were, if they were honest it wouldnt be so bad."
417	"I felt like did nothing wrong,  which is clearly indicated at the end of the scenarios when I was asked how morally wrong do I think each of those are."
418	The way that I would if I were speaking them or interacting with them
419	"according to the scenario, that is how i rated the characters from the way they acted."
420	because i think my ratings are appropriate for the hypocritical behavior that was presented
421	People who are hypocritical on small issues tend to not follow general public morals whenever it makes their own lives easier.  Those people cannot be depended on for much of anything that does not benifit themselves.
422	This is based on experience and the outcome I see from my results.
423	"Because I know that those activities are wrong and in some cases, illegal. "
424	Because i think it is morally wrong to lie and not be honest about the way you feel about something. It was very hypocritical of the characters to say what they said.
425	"Although I did not personally think to much of the small lies, I felt that they were still lies and that would not make them bad people but it would make them also not very trustworthy to me personally."
426	I tried to use the context to determine sloppy letters and ensure that the sentence still made sense.
427	 Only plausible 
428	I do all the things that the people said not to do but did anyway.
429	I evaluated the characters the way that I did based on the information that I had recieved and what I thought about how each person acted in each story.
430	Instints
431	"I was predisposed towards a negative view of the characters because I had the impression that they participated in criticizing someone for a behavior they themselves engaged in.   However, strictly speaking, we never hear how these individuals reacted to the voiced criticism in the described scenario."
432	"I evaluated them based on what they where doing. For example, I believe that the majority of people try to get out of jury duty so I don't really hold that person as liable."
433	I didn't feel like they had done anything wrong at all.
434	Because they were hypocrites 
435	They seemed hypocritical and I can't stand people that are hypocritical.
436	I had my own moral compass when it came to the issues that were asked of in the study. I tried not to steer away from it. 
437	I trusted my gut instinct
438	Because the characters are dishonest and hypocritical.
439	not sure
440	"With the given information, I based their moral characteristics on other people that I know that engage in those behaviors."
441	"I feel as though you shouldn't throw rocks in glass houses. Save your judgements that you place on people for doing things for the ones that you don't also do yourself, if that makes sense. Although, I dont think that all of the scenarios were equally wrong."
442	I think some of the characters may have had different circumstances (such as not calling their mother because not all mothers are the same) so I rated them as more moral or trustworthy.
443	There are many levels to what is morally right or wrong.  It depends on the situation.
444	None of their situations were that out of the ordinary. I mean they were all things that people do all the time to me they didn't seem like that big of a deal. Just because someone ends up doing something they said they didn't do doesn't mean they make it a habit of doing it.
445	Because all of them said one thing to their friend and shortly did another.
446	"Generally I am unable to judge these characters by their actions, as I didn't veiw any of their offenses as significant.  The only one that I would say registers as somewhat significant is downloading illegal music because that is theft. "
447	"I evaluated them depending on how wrong what they did felt to me. For instance, ignoring your mother's phone calls is a lot worse than printing paper single sided. "
448	"The person doing the ""bad"" act was not the one complaining about the act."
449	"I think that there are too many hypocrites out there, and I don't like them or trust them as much as people who either keep their opinions to themselves or just don't say anything. "
450	Personal feelings and my moral compass drove my choices.
451	"Well it depended on the situation.  I felt most strongly about the illegal downloading because it is wrong.  However, its understandable why she might want out of jury duty.  I've known people who have received death threats due to jury service."
