id	reason
339	Based my evaluation off of what they were saying to their friends and if it was reflected in their actions. 
340	I generally don't like anyone. But people who waste paper or dont answer their mothers I really wouldn't like. They seem like spoiled people.
341	I thought of how I would have behaved in the situations. 
342	Because of their actions.
343	"I tended to dislike them more due to them acting hypocritically. If they were upfront with how they behaved, it would not be as bad."
344	Just based on their actions. 
345	Because they complain that they won't download music but then goes about and does it. Then there is one getting out of Jury duty and then says it's bad to get out of it. They are not truthful to themselves. 
346	"I believe you should say what you mean and mean what you say.  I have no use for people who try to tell you what you should and shouldn't do, and then go and do the opposite."
347	Because I read the scenario and made a jugement based on what I read
348	Based on their views and their actual actions.
349	"I evaluated them based on the fact that they said they felt something was wrong, but then did it themselves. That to me is dishonest."
350	It is hard to tell by only a couple of examples how I would generally like or dislike this person.
351	I did not like that they preached against something and ended up doing that very same thing themselves. I found that to be hypocritical. 
352	I do not believe you can decide how good a person is or how trustworthy they are based on those silly moral questions. I would have preferred to have left a lot of the bars in the middle because I found it difficult 
353	They seemed to take for free without giving.
354	"They made moral claims that I agreed with, then did the opposite of those things, and that came across as disingenuous and kind of sneaky."
355	"I based my evaluations on their hypocrisy, mainly."
356	i DONT KIKE HYPOCRITES.
357	"Because they just blatantly lied and was hypocritical it was easy to evaluate them, there was no conflict with themselves they just outright did what they thought was wrong."
358	because they said one thing and did another
359	I felt what they did overall was wrong.
360	I evaluated them based on the information I was given and my beliefs
361	"I evaluated the characters based on their own words. For example, if you preach about the immorality of downloading music illegally online and than proceed to do it yourself, you're not a good person. In fact, you're hypocritical and shouldn't be trusted in other respects of life."
362	Because you should do what you say you do.  If you think something is wrong and then when no one is watching you do it that is not good.  I would be wondering the whole time what they were saying about me behind my back.  There could not be any trust there.
363	not sure
364	Can't say
365	I generally rated them slightly negatively as I was presented with slightly negative information on their moral choices and consistency
366	I went with my gut instinct based of the information provided
367	There wasn't quite enough information to judge some of the characteristics I was asked about.  Both people were extremely hypocritical though.
368	"I felt that if they were that disrespectful, than how could you really trust them. They did not show any honesty."
369	"They used scenarios that many people can relate to, such as music and wasting paper or ignoring your parents."
370	"They were both very hypocritical, but that doesn't mean that they are bad people.  "
371	Based on the background given
372	They seemed to say one thing and do another.
373	"Saying one thing, then doing the opposite is very hypocritical and annoys me. "
374	I cannot evaluate them based on these scenarios alone. 
375	"I thought they are hypocrites because they were saying it is wrong to do such things, then they turn around and do it right after. It has nothing to do with the pettiness of the things they are doing."
376	"I felt that all these characters did not take the best actions, though none of them were absolutely terrible."
377	"They were both hypocrites! They both said one thing and did the opposite of what they said. Besides, it is wrong to illegally download music. That's like stealing, in my opinion. Printing one sided is a personal preference, and not something that can be judged because of paper use. Not answering your mother's calls is subjective. It really depends on what you're doing, if you have time to talk, there are a lot of reasons one might not talk to their mother. It's not like they ignored them ever call. Shrugging off jury duty is a crime and can be punishable. People should just do their civic duty and be over it."
378	"I think the characters were being hypocritical which is something I can not stand.  I didn't think what the characters did was that morally wrong, however, they then lied about it.  Therfore, these characters are bad people."
379	"I do some of these things on an everyday basis.  Not all that ""morally wrong"""
380	Their offenses weren't too severe.  It wasn't like they were stealing or murdering anyone.
381	i evaluated them based on my own sense of morality and good behaviors
382	Because they were both a bit hypocritical
383	"Becky, while being a little dishonest, is only human. And humans are a little hypocritical in nature. I'm sure there are other factors in her decision-making. Also, while there is no excuse for stealing music from the internet, the act has become so commonplace that it's hard to dislike a person for doing it. /  / As for Kevin, while it is our duty as US citizens to perform jury duty, I can certainly understand why he wouldn't want to go. There's no excuse given, so I imagine he doesn't have one, which makes me think a little less of him. Printing on one side of a page is very wasteful, but I don't dislike him for that. I would be annoyed if I saw someone do that, certainly. "
384	I just used my moral compass to evaluate them the way I did.
385	"I feel like some of their actions, such as downloading music illegally and printing one-sided, while negative, were somewhat low-consequence, while things like ignoring a family member's phone call or evading jury duty were worse. "
386	Based on how I feel about things 
387	I didn't rate the characters as harshly as I would have rated them if they hadn't admitted to their faults. It was hard to say how morally good or bad they were behaving.
388	"As far as jury duty, we don't have all the facts as to why he wants to get out of jury duty. Maybe he needs to work his job to get paid. Maybe it's a religious reason.  /  / Downloading music illegally is just wrong. Musicians should get paid for their work. /  / Not answering your mother's phone calls. Well we don't know the true relationship between the mother and the daughter. Maybe this is the 100th time today her mother has called. But then again maybe the daughter was just being inconsiderate. But what I didn't like was ignoring your Mom calling just so you could download music illegally. That I didn't like."
389	"I think there could be others reasons as to why one needs to get out of jury duty, yes its mandated but some people only get paid for when they do work and needing to attend jury duty can take money away from their family. / With the paper printing, it is wasteful to print one sided when the project really could be printed on both sides, I think some people just don''t really think about how much they are wasting stuff. / I'm not sure why one would want to ignore their mother's phone calls, so for her to say don't ignore and then ignore is so hypocritical.  / Downloading illegal music is wrong, it does take money away from the artists who worked hard to make the music."
390	I don't like people that try to get out of things.
391	I think that their actions were hypocritical because they espoused one thing and then did another.
392	There are exceptions to everything. I also didn't have much other info on them so I was cautious to judge.
393	I don't believe that any of those situations are that morally wrong. 
394	"because they said one thing, then did another"
395	"To get a good evaluation, I graded the characters like how I would a real friend. If they were good, honest and trustworthy, I graded them good. If not, it was on the other end."
396	We don't know the reasons why any of the actions were performed. 
397	Based on my own character
398	they did the same thing they criticized.
399	"THEIR EVALUATION WAS BASED ON THEIR OWN TESTIMONY ONE IS IF A PERSON FEELS THAT IT IS MORALLY WRONG NOT TO ANSWER THE MOTHER'S CALL WHEN IT COME TO SOMEONE ELSE. YET, THAT SAME PERSON DOES IT TO THEIR OWN PARENTS, THEN THIS PERSON CAN NOT BE TRUSTED BECAUSE THE VIOLATE THEIR OWN WORDS."
400	I evaluated both similarly because they are both saying an action is bad and doing it themselves. The characteristic of being hypocritical signals dishonestly and someone I wouldn't trust as they sort of lie by being hypocritical
401	"Based on only what was given, both characters were very hypocritical and therefore not good people in my eyes."
402	"They weren't of the highest character, but their faults were those that many people share. They weren't really THAT serious."
403	"I evaluated them based on how I have thought about similar people that acted the same way. I would expect the female to be on her moral high ground when discussing illegally downloading music. She doesn't do it all the time, just to the people she thinks she's better than. The male is likely just saying random thoughts that don't mean anything to him to some other male in which they will both not remember."
404	"I didn't think the things that they were doing were all that bad, and they were honest that even though they think it's a bad thing to do, they sometimes to it. So to me, they aren't ""bad"" people.. Just people."
405	I think that Becky and Kevin are both hypocrites and there for are untrustworthy and not the kind of people I like. 
406	Because they were hypocrites.
407	Becky's actions don't have consequences as big as David's actions.
408	"Not a fan of hypocrites, but they're not Hitler or anything."
409	i hate hypocrisy!
410	"Well, I don't think you can really tell how much you like someone weather or not they ignore phone calls or print one sided so I tried to stay neutral. I did think they were potentially hypocritcal to say one thing and do another, but that doesn't necessairly make them dishonest. "
411	"Because they committed actions which were opposed to the moralistic beliefs they espoused verbally.I did not choose that they were totally dishonest as I don't know other aspects of their character. However, these scenarios showed the subjects to be very hypocritical."
412	"I thought it was hypocritical for them to express their distaste for doing certain things, and then turning around and doing them anyway."
413	They were both hypocritical.
414	I think some issues are wrong but some are not as bad as others.
415	One was a direct contradiction
416	"Nobody is really all that good; we all have our besetting faults. That doesn't excuse what we do, but hopefully makes us a bit more charitable towards each other. I think the worst they are guilty of is hypocrisy... don't go around telling someone you think something is wrong and then blatantly engage in that behavior. "
417	"I felt the characters tried to make someone else feel like a bad person because of the things they did, but they in turn did the same things, but stood for something else."
418	I think it's wrong to ignore your mother.  I speak to my mom several times a day.  I don't believe we should be forced to do jury duty.  I myself have never done it and never will.  I don't have the time or interest and I don't think it's more important than my career and missing days at work.  Printing several sheets of paper...not a big concern.
419	"I do not have a problem with downloading music illegally, but jury duty is a civic responsibility that everyone should be involved.  Not answering your mother's phone call is wrong, but I do not think it is all that morally wrong.  I also think that wasting paper is wrong, but do not think it is all that morally wrong."
420	"I don't necessarily think the things they did were bad, but to tell someone else you think something is ""morally wrong"" and then to turn around and do that exact thing is not cool."
421	They were hypocrites. Every single one of them did they action they said was wrong. 
422	I think that's a fair judgment of their actions. 
423	"Jury duty is something people just do.  We need to do it and be responsible. /  / Concerning the phone calls, you don't know if something is an emergency or not or someone may really needs your help.  It's best to pick up the phone given the unknowns. /  / On music, people make a huge investment of their time, talents, and finances for recording studios / real estate, equipment, and the electrical bill.  It's only fair to them to earn the money for the music they made and the sacrifices they made to make it available.  Once the electricity is used in the facility, it's used and the bills need to be paid."
424	Because they said one thing and did another which is hypocritical.
425	it is just hard to determine so i can't really determine what they have done. 
426	"The issues they discussed were generally unethical to some degree, but none of them were hugely important issues (especially the single-sided printing, which has its own uses compared to double-side)"
427	I think that some things are way worse than others depending on the scenario
428	"Because I have a lot of trouble with people being hypocrites, they act like everyone should do this or that and then they don't even practice what they preach. One of the worst human fails there is and it disgusts me. Doing anything illegally of course is bad news. Ignoring your mother's calls can be bad unless she's the type to really get on one's nerves without thinking about what she's doing or saying."
429	I don't really know these people and you really cannot judge how worthy or trust worthy they are without know more about them even the most honest people have there situations.
430	By how bad I think the behavior was.
431	I thought skipping jury duty was the worst thing to do. I didn't think ignoring a phone call or downloading music were that bad because they are very common and everyone does them at some point.
432	I rate hypocritical people worse than if they were just honest about how they felt.  The hypocrisy is the bigger issue.
433	"I thought that they were hypocritical because they said one thing & thing did another. For that reason, they also weren't being very honest."
434	The behaviors they were engaging in were not morally wrong.
435	I looked at whether or not people behaved in a proper manner.
436	The first character seemed to appear as one being selfish.  The second was to me more morally wrong by not answering her mom's calls and downloading music illegally which hurts the artists who created the music.
437	honesty and integrity
438	SEEN LIKE THE RIGHT ANSWER. 
439	"I feel as though the characters in this scenario are recognizing that certain things that are often done for convenience are not the best way to do things.  With more effort or more expense, they could do it the right way, but typically choose the option that will grant them the most immediate gratification. The actions are not hugely damning.  It shows that they are either slightly lazy or selfish, which is, in my opinion, an unfortunate symptom of the human condition.  "
440	"What I would do in my own life, losing my parents etc. Everyone wants to get out of jury duty. / Plus we were not given a lot of info on what was printed etc, and for what reason....."
441	"Something I just didnt see to be as bad as others, and because people make bad choices, doesnt mean they are bad people"
442	I don't like hypocritical people. 
443	I don't know. I just did what you asked. `
444	"Based off my of my pasts experience with people who contain these same ideologies. It shows selfishness and un trust worthy when someone goes against what they say. Its like a vegetarian eating meat. If you can so easily betray this, How can I trust you?"
445	"Depends largely on their stances and how I feel about them. I find music downloading essentially victimless and mostly a concern of big business and some misguided artists. Jury duty is a noble thing, but also can largely get in the way of those whose life and even careers it can disrupt. The paper issue is environmental, while ignoring one's mother's calls is a problem in cases when the call could be very important, even a life/death situation."
446	"Without knowing more about someone, these could be isolated incidents. These four things can be categorized as ""bad"" behaviors but without knowing the full scenario or person you can't use that to make an assumption about that person entirely."
447	Based on what they said and did.
448	They said one thing and did the opposite. 
449	"At least they did not rationalize what they were doing, basically admitting they were doing something wrong. That type of hard honesty is impressive."
450	"It's less about the act itself and more about when people say they are against something and then go and do it immediately. If you have an opinion, stick to it."
451	The characters were very hypocritical.
452	"They admitted they don't live up to their ideals, so I gave them some credit for that. I'm not super morally against illegally downloading anything."
453	"I believed that although what they did was wrong, the most wrong thing they did was to pass judgement on certain actions and then follow that with actually doing those actions they called deplorable. As far as downloading music illegally goes, I believe this is a question of the media not being distributed properly. Downloading illegally is a distribution problem by the people who are in charge of music. Therefore, I see this as less morally wrong than I do other things presented in this exercise."
454	I didn't like Becky because she was disrespecting her mother. Which I would not do. The other guy was the same as me. I too would try and get out of jury duty or not be wary of my printing habits.
455	Just how I felt at the time. 
456	"I evaluated Becky more harshly than the actor in the second scenario  (that is, judged her less honest and likeable) because she said one thing (take your mom's calls) and did another.  In addition she illegally downloaded music, something that is clearly wrong.  The actor in the second scenario said printing one sided was wrong, but admitted he did it and thus was less hypocritical.  He then proceeded to print a large document one-sided - a violation of his self-stated ideal -- but not an illegal act.   I thus judged him more favorably although not very positively."
457	"I feel like doing anything which is considered ""morally wrong"" can make you untrustworthy, unlikeable, a bit hypocritical, and generally not a good person. In short, I evaluated those characters the way I did based off of their actions. Your actions always dictate how you will be viewed - in my opinion anyways."
458	Hypocrisy is a major character flaw and colors my views of the characters.
459	"It's difficult to judge a person just by two certain situations, especially when you don't know the circumstances for each one."
460	I believe in honesty at all costs & these people portrayed didn't seem very honest or trustworthy.
461	Evaluated them based on my opinions of their actions.
462	I think that going back on one's word violates trust and various other elements such as liking a person 
463	"I found both cases hypothetically because they believed it was morally wrong, but committed the task anyways. In addition, ignoring your mother's call and trying to get out of your citizen duty to attend jury duty is also very dishonest."
464	these are small issue that don't make a person bad or not trustworthy. downloading music or not calling someone back or jury duty are not big issues in life and dont reflect on quality of an individual.
465	"Based on how they acted in a certain situation, looking at my own morals, and then putting myself in their shoes."
466	I didn't think any of them were bad people just because they did what they thought was morally wrong.  The issue I have is saying it's morally wrong and then doing it.  Just don't say it.  It's too hypocritical and gives a perception that you're not trustworthy to some degree.
467	"I mostly rated people in the middle. There wasn't a lot of information in the description, so I didn't think I could make distinct conclusions."
468	"I evaluated them based on how morally wrong I though their actions were (they were both hypocritical, so they were similar in that respect). "
469	I bases the way I evalution on if I had done this before
470	"Because that is how I feel, and these people sound completely oblivious to reality and would be awful to deal with."
471	"Because I knew nothing about them, and it was impossible to form any clear opinion on them based only on the information given. "
472	They were doing what they told others not to do which made me rate them honestly. 
473	Because you only presented one side of the story. Perhaps Becky didn't get along with her mother. Have you ever performed jury duty? The wait can be hectic and uncivilized. Downloading music is a norm these days. Did you ask the record company about cheating artists out of their royalty money? There were too many unanswered questions to make a moral judgement.
474	They were very hypocritical about serious moral issues. They pretended to be noble presumably for respect or attention and then completely abandoned their stated ideals immediately. The paper printing/ music part didn't bother me as much as the double faced response to the bigger issues.
475	I thought about people who I know who did those things in real life and how I felt about them. It helped me put the actions into perspective.
476	I just think about the people in my own life and how I would feel if I was in that situation. Both people seem pretty hypocritical  and that bothers me.
477	"Since there was no mention of whether they approved or disapproved of the things they had discussed and then did, I found it hard to determine if they were hypocritical, but I generally went with my normal evaluation of those behaviors and would have changed it if they'd specified what they said to others about those behaviors."
478	Probably mostly based upon my opinions.  Just what I thought about the things they had done.
479	"Basically, it was the hypocrisy of each that had the most impact on my judgement of them. For example, I don't really care whether people download music or not, but if they're going to moralize about it, their actions need to be consistent with the viewpoint they express."
480	I just used logic to evaluate them since I don't know much about them. I just judged whether their action were hypocritical or wrong not taking into account any other extenuating circumstances. For example stealing is wrong and downloading music illegally is stealing therefore making it and immoral action and the person hat does it untrustworthy. 
481	"Morality is not black and white, just because someone thinks something is morally wrong doesn't mean they think it's SO wrong that it should never be done."
482	"The hypocrisy was the problem. I have illegally downloaded music and tried to get out of jury duty myself. However, I freely admit to this and don't go around telling people it is immoral. Believe what you want, but practice what you preach. "
483	Because noones perfect but  i try tohold my self  upto the  same  morals
484	"I don't like it when people don't practice what they preach. If you're going to sit there and tell someone why they should or shouldn't do something, you should adhere to those principles as well."
485	"Based on morals mainly, I think stealing is a bad thing and should be frowned upon. The others not so much. "
486	Because I see nothing wrong with downloading music that way. Artists are giving them out for free anyways lol. Who wants to do Jury duty anyways?
487	I just went with my gut
488	They were both liars.  They said one thing and then did another.  
489	Most weren't too bad or didn't have enough information to really judge them on.
490	Because they were hypocritical and dishonest. The attempted to present themselves as better than they truly are.
491	"The first scenario was getting out of civic engagement and the gentleman sounded like he was on a soap box about the morality of jury duty. Environmental concerns as well about the paper. They seem more hypocritical to me. In the second scenario, Becky just downloaded music illegally like many do and maybe she didn't answer the phone that one time because it was not the right time. She can always call her mother back, you cannot call back jury duty."
492	it felt right to me.
493	"Based on the scenario, given the biggest flaw in their characters was the hypocrisy of what the told other people and not the actions they committed."
494	"Because that's what I believe to be my subjective opinion based on the information provided - I find certain things more morally corrupt, right, wrong, etc. than other things.  I also think one can be honest and untrustworthy at the same time."
495	I used myself as the example and judged the people based on how I felt. I would not use a lot of paper and I would not try to get out of jury duty. Those are only a few of the examples that were given.
496	most logical to me
497	"you wanted my opinions, so there you are"
498	"If they said they did not agree with something they did it, they are dishonest and hypocritical.  Not saying they are bad people."
499	The only things I was told about them didn't show them in a very good light. There weren't any positive examples of their behavior.
500	I evaluated them based on their hypocrisies and how they present themselves vs. how they actually are.
501	Their actions leaned towards those of a dishonest person. 
502	"I don't like people that tell others how to live their lives. And when those people proclaim judgments, then turn around and do the same things themselves, it just makes me shake my head. "
503	Because the characters say one thing and do the exact oppisite
504	Mainly based on the fact that they were not only judgmental but also extremely hypocritical.
505	Hypocrisy and judging others poorly for things they themselves do is generally unacceptable and wrong is most if not all situations.
506	I judged them based on how I would react in the given situations.
507	I think your actions show who you are in most cases.
508	I evaluated the characters the way I would've if a friend or someone I knew did them and based on personal experience.
509	Because they showed their true colors and were individuals that seem to be super selfish and then judge everyone else
510	Based on how the behavior was likely to affect relationships or the livelihood of other people.
511	I don't care what the characters actually did what bothers me is that they weren't following their own beliefs. 
512	I evaluated them based on my own feelings and experiences. 
513	"Based off information that was provided, I madejudgements about each character."
514	"Based on my experiences with people, the hypothetical people generally fit a certain stereotype."
515	 the things they were accused of doing were very minor
516	I just based the answers on my own moral beliefs 
517	"I looked at their words and how their actions aligned with those words.  If they believed one idea but engaged in the opposite, then they were hypocritical."
518	"Both said they'd do one thing, and did the opposite, so they were hypocrites.  The girl also stole music, which is wrong."
519	"It is a matter of degree.  Stealing music is far different, for example, that printing a document one sided. "
520	"Just because they made the choices they did, it does not necessarily rule them as being a bad, dishonest and untrustworthy person.  Sure some of the things they did were not so great but we all do things at times that we probably shouldn't and I don't think that rules us out to be bad people or dishonest or untrustworthy."
521	Because they are being hypocritical which is worse than anything else. 
522	"Because for most of them, they did bad things when they weren't being watched which makes me dislike them and think poorly of them. "
523	"I evaluated them based on my own values. If they did something I considered morally wrong, I judged them negatively."
524	"It didn't matter to me as much that the girl downloaded the music illegally, but that she told someone she thinks it's wrong and then did it. It matters more to me that you say something and then your actions follow-up on your words. If you believe in something, then show me you believe it. I don't like hypocrites."
525	Being hypocritical is not a good thing. Some situations can be justified though with valid points. Their were no valid points here.
526	I did not see anything wrong with what they did.
527	I evaluated them based off what I have been raised to believe is right and wrong.
528	"I felt they were hypocritical for saying a certain action was wrong, then doing that exact action.  However, I did not necessarily think their hypocrisy necessarily made them such a terrible or unlikeable person; in the grand scheme of things, I felt their ""misdeeds"" were somewhat minor. "
529	They said something was morally wrong but did it anyways. 
530	"I evaluated them how I did based only on the information provided, which made them come across as hypocritical."
531	"I do not consider the things they done to be that bad, but it's not exactly right either."
532	Because I can't base someone's honestly whether or not they download music or print paper single sides. I don't think it says too much about the type of person they are.
533	"I evaluated the characters based on the second part of the statement.   For ignoring their own mom to using paper, both characters contradicted themselves in the previous statement. "
534	based on if they were hypocrites
535	Because they did a lot of negative things
536	Because I felt they were bad people.
537	Becuase they did things that weren't good
538	That is just how I felt about them
539	"I felt like there wasn't enough information to determine whether the characters were good people overall or trustworthy. Even though using too much paper, trying to get out of jury duty, and downloading music is wrong, it's something a lot of people do and doesn't speak to how they behave with closer friends and family, nor does ignoring a single phone call.  "
540	They said they thought it was wrong to do those certain things but admitted to doing it sometimes anyway. Just a little silly if they were to do them right after telling someone they thought it was wrong. You'd think since they had just thought about it they would do what they thought was the right thing. 
541	The characters said one thing and did another. That shows dishonesty and hypocrisy. I judged them more harshly on their hypocrisy. / 
542	I evaluated the characters based on how I personally perceived the actions they were doing.
543	because they are being hypocritical
544	I evaluated them that way because I dont see what the point was for them to say that just to do the opposite. I don't like it when people are hypocrites. 
545	I guess I'm a hypocrite. I judged them for doing something that I don't really feel is morally wrong.
546	They just said how wrong it was to do these things then turned right around and did them.
547	"I was mostly concerned by the characters' hypocritical actions. Their other actions certainly weren't good, but they didn't concern me very much."
548	I feel that hypocrisy is pretty lame but not the worst characteristic someone could display.
549	Nobody is perfect.. I am also guilty of doing all those things described in the scenarios.
550	"There  is a lot of context; jury duty is almost  punishment where I live and my mother usually calls to  say ""call me back at this time."""
551	Jury duty is a civic duty we all have to suffer through for the benefit of our legal system and printing a large document without going double sided is just not cool. I'm a lot more understanding of downloading a song and ignoring a parents phone call. 
552	I don't care for people who say one thing and then go and do another thing that contradicts what they claim they stand for.
553	Because I felt their actions were slightly morally wrong and they were hypocritical because they did the very thing they said was wrong to do
554	I think the hypocritical nature led to my negative opinions
555	They each admitted that even though they thought it was wrong they did do it sometimes. I felt that this made them honest and not hypocrytical.
556	I evaluated them the way I did based on the characters actions.
557	"Some people have a good reason to get out of jury duty, so I was indifferent to that. Illegally downloading music is obviously illegal, so it's not good. Ignoring the mother's phone call could mean she will call her back later when she has more time. Printing on only one side of a paper could mean that the person is incompetent, or has a specific purpose for printing on one side of a paper, so I couldn't really judge that."
558	by relating the scenarios to how I live my ife
559	"even if what they did is not very wrong, it is hypocritical of them to specifically suggest that they would do the opposite"
560	"Some actions are morally wrong, while other actions are just not right."
561	The first character stated he didn't like an action and he did it anyways making him a hypocrite. The second character stated she didn't like an action but said she does it sometimes which is not a lie or hypocritical.
562	"Overall, the characters are not awful people. Especially Kevin, what he does is not morally wrong, but very hypocritical. Downloading music illegally, on the other hand, is morally wrong. Becky is both immoral and hypocritical."
563	Some of the things that were morally wrong werent as bad.
564	not responsible
565	"I gave them some slack; because even though the text said that the person and their friend ""discussed the topics"" it didn't necessarily mean that the discussion was favorable of those topics. For example, Becky could have told her friend that she doesn't take her mom's calls because her mom was being mean or that she didn't think it was wrong to download music illegally. Therefore, it's possible that she is very nice and honest; but just happens to be wrong in what she believes."
566	I mostly evaluated them the way I did because they were being very preachy about behaviors in the first part of the scenario and then they turned around and did the exact thing that they were preaching against. This kind of thing makes it very difficult to trust them.
567	based on my feelings
568	They said one thing and did the opposite. That's the definition of hypocritical behavior and it gives me a bad impression of the characters.
569	Because it's harmful to the environment to waste paper and it can be ok to ignore a call if you don't want to talk at the moment. Those things are a huge deal in the large scope of things. 
570	I thought I rated them as fairly as I thought
571	"I hate hypocrites. If you say and argue for something and then do the opposite, it makes everything that you stand for invalid to me. "
572	I evaluated him on his skills
573	"Becky seems like someone i know. But usually if you are hypocritical, you are a bad person. It was very difficult to evaluate."
574	Because they said they disapproved of something and then went ahead and did it
575	"It's because they were both hypocrites, you don't lecture another person on their choices if your doing the same or worse things. And if your lecturing someone about doing something and then doing that exact same thing you are either a dick or liar or both.  "
576	I valued things that I consider to be more important morally wrong and vice versa.
577	I was really given mostly negative information about them.
578	"This survey is letting social judgments slip into the realm of morality. That isn't how things work. For example, the only thing morally wrong with getting out of jury duty is lying. The actual jury duty part is a citizen's obligation, not a moral obligation."
579	"Because to tell a blatant lie to someone's face, just to make yourself seem like a better person, is very wrong and denotes an untrustworthy person who is most likely capable even worse acts."
580	I based it off of my gut feelings towards them.
581	I evaluated them in accordance to my personal values
582	I evaluated the characters the way I did because their actions went against what they professed their beliefs were.
583	The questions being asked spoke of their characters.  
584	"I don't know, just based on gut feeling. When I think about it it wasn't very rational."
585	I evaluated them on their actions and how those actions are stereotypical of certain personality traits.
586	The actions they did aren't that moral but calling it hypocritical is a bad assumption.  You don't know the discussion that the two had.
587	They were very hypocritical.
588	I used my personal moral code.
589	"1. Mother could be ill and need help. Hurtful and dangerous to ignore her call. / 2. Downloading music illegally is just plain wrong. / 3. Printing large amts of pages single sided is stupid, if it can be printed double-sided.  Wastes resources of paper and ink. / 4. Trying to get out of jury duty is the same as trying to avoid responsibility. I did want to be excused for one jury duty call, but I went to the call and went through the interview and was eliminated by the attorneys. I did not want to be part of the jury because it was a murder case."
590	I guess just general reaction of most people in society. Seemed like clear right vs wrong.
591	I evaluated them on the way that I would personally act given the same choices they've made.
592	well i personally think be a hypocrite is wrong even though people do it wether intentional or not. i think that theres nothing wrong with just printing one sided nor trying to get out of jury duty.
593	Thats how i think about them. That was roughly it. 
594	"I evaluated them equally. It wasn't really about the specifics of what they thought was morally wrong, but that they were being hypocritical and would likely judge someone for doing something that they themselves would do."
595	I based my opinions on how I would feel if that was me and if I thought it was morally wrong or not
596	"Because they both are hypocritcal and did exactly what they said they thought were morally wrong. They each were honest by saying that they ignore calls or try to get out of jury duty and do it, but you can 50/50 trust people who are hypocrits but honest with some things. I can't determine if I like either one of them by the little bit of information that's why I left that in the middle."
597	"None of the characters were involved in anything that I have strong moral opinions about (except maybe wasting paper), so I went with my intuition."
598	"I generally didn't think they were bad people, but I certainly did think they were hypocrites and not very trustworthy."
599	They made statements about their beliefs but didn't show their beliefs through their actions.
600	"I actually kind of sympathized with the characters. Nobody wants to go to jury duty, and I do download music illegally personally."
601	"Discussing these issues and then doing them doesn't give anyone a label. While all of these are wrong in their own way, they don't make someone a bad person for doing them."
602	Because they were not very honest.
603	thought process
604	I evaluated them fairly good because  the things that they were doing were things that most people do.  Also they were honest about how wrong they thought something was but admitted that they occasionally do it anyways.
605	"In general, I thought that the characters showed about as much dishonesty and hypocrisy as the average person. It doesn't make them appear very likable (in the absence of a description of any good things they may do), but I can't judge them too harshly, because they're not much different from the average person."
606	Both characters stated that it is morally wrong to take a particular action without mentioning that they actually take that action. 
607	"Because they were pretty selfish and looking out for their own needs, while ignoring the needs of others."
608	I evaluated them in this way because I felt that they were dishonest and hypocritical. They did the same thing they told their friend is wrong to do.
609	I went with my gut for each one.
610	"downloading is illegal, but the other activities are not illegal (just bad manners)."
611	"We were not given any information about what their opinions were regarding [hone calls and jury duty, etc.,so I could not tell if they were being hypocritical or not. There may have been extenuating circumstances for why one wanted to ignore her Mom's calls or avoid jury duty. As for downloading illegally, that is the only action that really determined whether the girl was trustworthy,etc."
612	"Even though some of the things these people did are the same things a lot of good people do, they told their friend that it is morally wrong to do so.  Yet they did them anyway.  "
