id	reason
261	 i think the use of the word marl/ morality was inappropriate for some of these anyway i evaluated them going on my gut reactions some of these things weren't immoral just annoying
262	I don't think well of people who espouse one set of beliefs and then act another way when it is to their benefit. / 
263	"I didn't feel I had enough information to rate them in general.  However, if the person thought something was morally wrong and then went ahead and did it, I have little respect or trust in them.  Each situation is different though, and ignoring your mom's phone calls or wasting paper is sometimes justified.  Whereas I think doing something illegal, or trying to get out of jury duty is very wrong and should not be done at all."
264	"If you can't live your own life based on the standards you put for other people, then you shouldn't put out the standards."
265	I just thought about the way I think things should be.
266	Because they said one thing and did another
267	"they were doing what they had just condemned, but it wasn't anything serious or life-threatening. "
268	By how much I thought it was morally wrong to have committed that transgression.
269	"I feel that if someone is honest about their shortcomings, they are seen as being a better person; if a person publicly denounces an action, then privately performs that action, they are viewed as being hypocritical and not as good as honest people."
270	For one they were telling the truth. They say it is morally wrong to do those things but it doesn't stop them from doing it. Therefore they have a sense of morals but tend to break them when it really doesn't mean that much. I just didn't like the people personally because everyone is quick to let everyone know where they stand morally. 
271	If the person judged something to be wrong but admitted they did it anyway I didn't consider them to be too hypocritical because they were away of their actions. If they claimed to be against something yet did it anyway without saying they did it I'd trust them less.
272	I don't feel that any of the situations that were presented here were serious enough to warrant distrust in the people represented.
273	"I believe the things discussed don't really paint any of the characters in a negative light. You can print on only one side of the paper and still be a trustworthy person. It also doesn't mention how they were talking about the mutual acquaintance. Nothing negative was said about the mutual acquaintance.  It could be that they were discussing ways in which their friend tried to get out of jury duty, and then decided to try it."
274	It was kind of hard because it does not say that they agreed or disagreed with the actions they were talking about. 
275	You have to think of the possible circumstances that go along with the situation.
276	"I don't like hypocrites.  If you say that something is morally wrong to someone else and then go and do it anyway, that's being a hypocrite, as well as dishonest.   I found these people to be untrustworthy as well since they flat out lied.  You should never say something is morally wrong and then do it yourself.  "
277	"I didn't go to the extreme on any questions (with the exception of the ""hypocritical"" one) because there could have been extenuating circumstances in each situation."
278	I did not have enough info to speak to the content of their character
279	I based my evaluation on what the characters said versus what they did and on what I might do in their place
280	We weren't given information on how they felt about the conversation- just that they were discussing it. I couldn't call them hypocritical because maybe they never said it was bad to begin with.
281	"All were fairly petty arguments, but how I imagined them in my head made Kevin and the girls terrible compared to Bruce. "
282	"I judged them on the level of hypocrisy and seriousness of the wrong. In some of the cases, such as ignoring a mother's call, it is possible that he was busy just at that second and would immediately call her back later. So, I judged that less hypocritical than downloading music, which given the multitude of options for listening to music legally now a days, is really inexcusable if you truly believe that it is morally wrong."
283	"If you go out and get on a soapbox in front of one of your friends and preach about morals, and then go home and do the complete opposite, you're a crappy person and a big hypocrite."
284	They are hypocrites and therefore you really can't trust what they say. This doesn't make this bad people though.
285	I thought they were all more hypocritical than bad people but there seems to be something worse about illegal activity (downloading music) and avoiding civic duty (trying to get out of jury duty). 
286	"Mostly because, in each instance, it wasn't the person addressed in the questions who was judgmental - it was the person speaking to the person addressed in the questions."
287	Based on what I thought
288	Because I generally see hypocrites as untrustworthy people
289	"It wasn't because I thought what they did was wrong or not.  It was because they remind me of a certain kind of hypocrite that I really don't like.   /  / For example, I don't think you should have to go to jury duty.  A person who supports that out loud, but skips it when nobody is looking, is a hypocrite and is trying to advance the oposite cause that I agree with simultaneously.  "
290	I didn't have much information about their honesty or other personality traits to make broad evaluations of their character.
291	I think that if you believe in anything then you should stand by your beliefs
292	"I gave the characters some credit for admitting they sometimes did the 'wrong' thing.  I graded people a bit more harshly when the reason why people usually do the wrong thing is because they didn't think of the situation morally, and the conversation would make it more hypocritical since they had been thinking of it."
293	"It was most important that the person's actions weren't hurting anyone else.  For instance, anyone might try to get out of jury duty, but it is very rude and callous to ignore your mother's phone calls."
294	"I think people do not realize that their own actions can affect society, in general. "
295	"I think that statements like ""morally wrong"" are very bold, and that people would only use that term if they were speaking to something they are passionate about, but the second statement admitting ""they tend to do it anyways"" Shows that they are mis-represented in their statement of thinking it is ""morally wrong."" I think I would have answered differently if the question was, X person constantly states how wrong it is to ""download illegal music"" but then they do it anyways. Then I would be judgmental of that person and at different scales based on the ""how wrong it is"" index. "
296	Because I think that it is wrong to call a person out on something and then turn around and do the exact same thing.
297	Don't know them personally to judge their characters off these actions
298	Based off how hypocritical I thought they were being based off how I felt about the morality of the issue in question.
299	"I don't like hypocrisy, and all these characters displayed this trait. However, I tempered my evaluations, realizing that there may be legitimate reasons for their behavior."
300	"The scenarios said that the two were discussing a mutual friend; however, it did not mention in what manner he or she was being discussed.  I did not know if they were speaking positively or negatively about that person, and then performing the same action themselves.  Therefore, I could not rate them very positively or negatively myself."
301	"It's difficult. I don't know who they are or anything about their personality except that they're hypocrites. Everyone is hypocrite; however, some actions just bug me more than others. Wasting paper is one pet peeve."
302	That's how I initially felt about the situation.
303	Somewhat
304	They are lying.
305	"I used the severity of the things that they did wrong. Like how the guy ignored the call from his mom, I rated him lower than the girl who pirated music, because I think not answering your mom's phone calls is worse."
306	"I evaluated them based on my own personal views, beliefs, and opinions"
307	I went with my gut instinct after reading the situations they were in.
308	They weren't doing horrible things but still made bad choices.
309	I based them on my personal beliefs
310	"I thought people who were hypocritical regarding illegal actions or civic duties were less trustworthy than people who were hypocritical with social conventions. There could be several reasons for ignoring a phone call, regardless of who it's from. I don't answer calls while in the bathroom or while eating.  /  / Jury duty, unless you have an actual legitimate excuse, is the civic duty of every US citizen. Citizenship is a privilege, and jury duty is one of the things you have to do to keep it. Downloading music illegally is illegal. Period."
311	Because none of those things are really that bad
312	I based my assessment on serious I viewed moral weight and or potential cause for harm. For the paper I felt the character was self righteous. 
313	"Because I think doing those things things like downloading illegally from the internet, ignoring your mom's phone call and missing jury duty is just  morally wrong. However using too much paper was the least moral."
314	How strongly I felt about the situation
315	"I always look at the extent of the ""action"" - in other words, if someone is trying to get out of jury duty, it does not mean that person is immoral - it could mean many different things such as simply not wanting to, nervous about it, doesn't want to take the time, doesn't feel capable, etc.  I don't believe it has anything to do with morals.  Conserving on paper is important, but one person in an office is probably not the only person in the office wasting paper - it's up to the company policy to place rules and restrictions on office supplies usage.  Again, has nothing to do with morals - more to do with apathy or laziness.  Not answering a mother's phone call, however, would be different in that the call could be very important and it would be respectful at least to answer the call.  A person with good morals would give a few minutes of their time for a family member."
316	"Everyone has the right to have their own opinions and form their own code of ethics. However, to scrutinize someone for doing something you claim to not approve of, while you're guilty of doing the exact same thing, is completely wrong."
317	Because they were hypocritical by lying to their friends.
318	It's a big world filled the possibilities of major wrongs - all of these are minor wrongs and have no real bearing on whether I would like these people or not or whether they're 'good' people or not.
319	It was the situation they were involved in
320	Some seemed worse offenses than others.
321	I felt their were situations in which the action could be excused because there are things the general population tends to lie about or behave dishonestly about. 
322	It was just  based on how moral I thought their acts were or weren't ...nothing special
323	Based on the information provided that was my opinion of them
324	"Though none of them did anything horribly wrong, I feel it is inappropriate to point out someone else's faults (behind their back) when they have the same faults."
325	They all seemed rather hypocritical to be talking about it publicly with a friend and then doing the same things later themselves. It's one thing to consider something morally wrong and a completely different thing to be one of those people who goes around talking about how morally righteous they are. 
326	Based on my perceptions of the individual and their actions in the face of their statements.
327	I didn't think many were too morally wrong.  I did not feel like I knew enough about the person to generally say wether they were trustworthy or not
328	Based on the salient info give by the hupotheticals.
329	the way i feel about each in my life. i love trees
330	I assumed that the characters were in agreement in the discussion even though the scenario did not explicity state that.  
331	because it was my impression of them
332	I just went with my gut feelings and tried not to over think.
333	"I think it is hypocritical to consider something wrong and then do it any way, but a single factor such as doing a specific thing in a hypocritical way is not enough information for me to judge is a person is ""good"", ""trustworthy"" and such.  It demonstrated a certain amount of honest for them all to admit to their friends that they were hypocrits, but they were still beind dishonest to various degrees in the actions themselves. "
334	they all said not to do something then they did it themselves
335	"Sometimes even admitting you do wrong shows trustworthiness. Doing the bad deed is often not as bad as the lying about NOT doing it. So in cases where one person admitted to sometimes doing a bad thing, at least they were being honest."
336	"When it comes to morals I like to evaluate what situations puts a person at risk, harms another person, and is against a law. That is how I evaluated the characters the way I did."
337	By their actions and the weight of their actions
338	"I thought they were not trustworthy, and that he or she would lie or be hypocritical in many situations."
339	I felt like making someone feel bad for something you are doing is very hypocritical and shows how selfish that persons is. They seemed like the type of people who hold everyone to a high standard and pretend to be perfect themselves.
340	They all admitted that they knew it was wrong yet did it anyway
341	Because of the information given to me and ability to answer the questions.
342	I don't know those people and they could have said what they said just to agree with the other person. You can't judge a person unless you know them and even then they may have reasons for what they do.
343	I based them on the fact that they were talking about an acquaintance behind their back about something then proceeded to do the exact same thing.
344	"Because I think ignoring your mother is a lousy thing to do. I also am offended by being wasteful. I do understand the unwillingness of obligations, such as jury duty, but it is part and parcel of being a citizen. What compounded matters more was the hypocritical behavior."
345	"I based my evaluations on the information that was provided.  Questions of whether or not I 'like' someone based on such little information made me give a generally 'above average' rating for such questions. / As far as the morals of what the individuals were doing, I based my answers on my own opinions and history related to the subjects being discussed."
346	Based on my own opinions of their behaviors and how relatable they were.
347	Because they didn't do anything too harmful. Who cares??
348	I did not really want to judge them as being hypocritical because the other person in the scenario made the complaints.  If they were the one bringing up the issues then doing the exact same thing I would have said they were being hypocritical.
349	Because they all participated in something or tried to get out of doing something just like in everyday society.
350	"I guess alot is pretty much middle of the road. There are things we ALL do that we don't like in ourselves and when we see it in someone else we judge them for it. Parents are number one, I would not like to see anyone avoid their mom but sometimes we do. No one likes jury duty, at least not me, I have avoided it before and feel weird about having done so. I've wasted paper and done these type of things I give my self a guilt trip sometimes. Doing these things is one thing, live with yourself. But doing them and preaching to others about how wrong it is another."
351	"For the most part it is hard to evaluate a personality off of one action, but because they participated in what some may consider to be a ""devious"" behavior, I rated them all most strongly toward not being hypocritical, due to the fact if they participate in these ""devious"" activities, they are less likely to judge others for doing ""devious"" things as well."
352	"if a person is being a liar about what they feel, then they should not say anything."
353	that they said it was wrong then followed by doing the same thing as the other person
354	"I really didn't have enough information to evaluate the characters simply by the one action. I tempered my evaluations by the fact that I didn't know any more about the person. Not answering a phone call from your mother, getting out of jury duty and all of the scenarios presented could have mitigating factors that made the person act the way that they did."
355	They were all hypocritical because they said one thing (judging others) then did the very thing that they were judgemental about.  I based my evaluation of their behaviors on what I deemed morally acceptable and not.
356	"I judged their actions based on what they said earlier.  Some of the conversations didn't mention specifics.  So, it was hard to judge their actions sometimes.  It was easier to judge them based on the fact that they chose to talk about a certain subject.  This allowed me to draw some conclusions about them."
357	"Anything that has to do with family (especially your mother) should be top priority. Also, there's just printing off a few pages, and then there's being a complete jerk. That's one of my biggest pet peeves; when people use more than they should. It's annoying and wasteful. I can't stand it when I'm on campus in a computer lab and I see someone print out an entire textbook from the computer. The whole thing. Every single page. Why would anyone do that?"
358	I felt that th eperson talking should be the one hyprocritical not the person listening.  Just cause someone talking ot you doesnt make you align with there morals.
359	There is some range in the amount of dishonesty given the different scenarios but wrong is wrong.  It's really just a matter of degrees.  
360	The serious scenario was ignoring mothers calls. What if it is an emergency? So that was graded more harsh. I did not think the characters hypocryitical if they admitted to sometimes doing things they felt were wrong.  
361	"I assume that the person (the subject) I evaluated agreed with the person who gossiped about a third person.  I dislike people who gossip, and my dislike included the subject person.  I also thought the subject person implicitly was critical of the third person, and so the subject person's actions were hypocritical and dishonest."
362	Based on my own morality
363	"I think that most people are inherently good/moral/trustworthy. I don't think trying to get out of Jury duty, or use too much paper makes them ""bad"" or that not doing those things makes them ""good"" "
364	The characters seemed to judge others by a standard that they weren't willing to live up to themselves.
365	I evaluated them based on my opinion of how severe the situation is.
366	No
367	Because I don't know the characters backgrounds it's hard to say they are not good or honest people. There could be a good reason in each scenario that the person did what they did.
368	Based on my own actions. 
369	Because I felt that some situations were worse than others. 
370	Some of the actions are illegal and others were not. Ignoring phone calls can be because you are stressed or very busy. Printing on one side only is not that bad.
371	They were all hypocritical.  Looking back at my answers I realize that maybe I shouldn't have judged so harshly.
372	based on the little information I recieved
373	"For the most part, I didn't have enough information to evaluate the person because of their actions. Even the guy that ignored his mother's phone call. While I wouldn't do that because I have a very good relationship with my parents, maybe his mother is a bad person and it's not healthy to have her involved in his life. There was simply not enough information to make a reasoned moral judgement on any of the people."
374	"Because one action or conversation doesn't determine a person's character. Also, we don't know all the underlying factors in each scenario."
375	I evaluated the characters based on the situation and how severe I felt each of the actions were.
376	I find that alot of people have forgotton what morals and values are nowadays.  that is why this country has so many problems.  People need to do the right thing.  parents need to teach what morals and values are.
377	I don't know enough about them. It's not like they specifically said they would not do the things they wound up doing. 
378	Thought of myself.
379	I judged them based upon what the action was.  Some actions are worse than others.  Some actions make people sound not just hypocritical but snobs as well.  I took all that into account.
380	They are all minor moral issues that really don't have a lot of bearing on the persons actual character.
381	Most were hypocritical but the situations did not say how they felt about the mutual acquaintances. 
382	"Morality is not a hard and fast rule, it's a slippery slope that people use to judge others ( although rarely themselves)."
383	Based on discussion prior to acting and what the impact on others.
384	"I don't really think it's morally wrong to ignore your mother's calls. Printing using one-sided printing isn't immoral, although it is a waste. To me, the worst was trying to get out of jury duty."
385	One incident doesn't make me trust/not trust them or like/not like them.
386	"I evaluated based off of how likely I was to perform each of those acts myself. For example, I may be someone who tries to get out of jury duty, but I do not ignore my mother's phone calls."
387	"Kind of vague but i assume your asking if my personal feeling affected my conclusions. yes, yes they did."
388	"Some were honest and others were not so honest. I think we can only be as honest as others allow us to be. by that, I mean, honor how you feel but also be careful of those sensitive to how you feel as well. "
389	I did based on my opinions.
390	The evaluation was based on how honest those people were with others and themselves. Being hypocritical is a despicable quality. 
391	Based on how I would feel about someone and what they did in real life.  I put myself into the situation.
392	Based on how I felt about their actions.
393	"I evaluated them based on my perception of the socio/moral 'categories' to which each scenario applied. I think all of the people are honest because they admitted to their wrongdoings and acknowledged their hypocritical behaviors by stating that what they were doing was wrong to them. I chose who I liked based on the topics; downloading music illegally, dodging jury duty, printing a lot single-sided, and ignorning a phone call from mum. Each one of these items fits into a different category of which I have different opinions regarding their social importance."
394	"I evaluated depending on the severity of their actions. Using more paper than needed doesn't seem very bad to me, but ignoring calls from your own mother seems really bad to me."
395	Even though they were don‰Ûªt things that they though was morally wrong they admitted to it.  
396	They weren't the ones who were talking about the other people.
397	"What they did is a minor breach, but not significant enough to be criticized "
398	I don't necessarily think being hypocritical makes you a bad person.  Especially not given the scenarios provided - they were all fairly minor.
399	"Generally, I did not have any strong opinions one way or the other, but didn't want to leave the bars in the very middle. I was not expecting to be asked why I evaluated them the way I did or I would have left them all in the middle and submitted my survey like that. "
400	"It's difficult to really tell how trustworthy, honest, or hypocritical is on singular acts. Sure, someone might think that printing single sided is wrong, but sometimes you have to do it, anyway. Sure, someone might think downloading music illegally is wrong, but also the music industry gouges it's listeners, anyway (I mean, a Justin Beiber doll? C'mon.) "
401	Because I tried to take an outside look at the characters instead of judging them based on how I felt
402	"People that lie about little things tend to be more untrustworthy than those that lie about larger things. Typically, if a person lies about something big, it is super important. However, lying about the little things is just in poor taste."
403	"I rated them based on how bad I thought the offence was, or how hypocritical I thought they were being. "
404	I thought about people I know in real life who are very similar to these characters and based my answers and observations off of them to answer the questions. 
405	"It would depend on the transgression, and whether it is illegal or just immoral to do whatever they did. I also judged on whether they said it was completely wrong, then did it themselves, or admitted to doing it themselves as well."
406	"Although downloading music illegally is wrong, it common within the population.  Whereas, jury duty is a civil responsibility.  Your mother, despite possibly getting on your nerves, deserves your respect (in most cases). Whereas, wasting paper is killing the environment."
407	I based it off of the description. They were all hypocritical.
408	"They acted in a way that while not illegal, could have been better. So I rated them as slightly bad, across the board."
409	"They were honest about being dishonest. It was a bit of a quandary. I don't think they're bad people, and they certainly didn't say anything hypocritical. "
410	"Based on personal experience, I would have reacted similarly or vastly differently to the characters, and so I based my decisions on that."
411	being honest with my opinions
412	They didn't practice what they preached.  Hypocrytical behavior.  They are acting like politicians.
413	"Some of the actions could have extenuating circumstances, for example his mother might call every 5 minutes and that time he chose not to answer. Some people who are self-employed cannot afford to lose whole days of work by accepting jury duty. Printing on one side is sometimes required by the type of job it is or the requester of the printing. I do agree that stealing music online is morally wrong. But I didn't suggest it was Totally morally wrong because when compared to murder, it is not a violent offense."
414	It's hard to criticize someone with so little context.
415	"if they admitted they made the same choices, i was more lenient"
416	"Well, printing paper one-sided has nothing to do with morals, but I didn't like the character because it's stupid to even talk about that in relation to morals, the not calling your mom thing is pretty mean and immoral, and then getting out of jury duty is not immoral, jury duty is ridiculous lol, I hate it, and downloading music ""illegally"" is something everyone does, I don't think it's immoral."
417	"I don't think one scenario creates an accurate vision of how good a person is.  Also, there may have been more information needed to correctly understand the scenarios.  "
418	"They were all pretty hypocritical and dishonest, but it's hard to judge who they are overall [also, note: I think I slid the slider the wrong way for a couple questions on the first example. I meant to lean towards hypocritical/dishonest etc.] "
419	BECAUSE I DIDN'T HAVE MUCH INFORMATION TO JUDGE THE CHARACTERS.
420	"I think its human nature for us to say what's the right thing to do, and yet still do it anyway.  Ignoring a mother's phone call on occasion is not an absolute horrible thing.  I'm sure we've all done it at one time or another.  However, had the survey taken it a bit further and said that the person didn't return mom's phone call later after ignoring it, my view would probably have been different.  /  / We are all guilty of being hypocritical.  Just a matter or whether its large or small."
421	In only 1 case did I think the character was being hypocritical.  I was just being honest.
422	I just used my best judgment.  I imagined them being friends of mine and how I would evaluate them.
423	Hoonesty
424	I judged them based on what the average human would do and morality of the action in question.
425	The characters I judged were not the ones who mentioned the behaviors that they engaged in. They are probably decent people and were not hypocritical in their actions because they were not decrying the behavior mentioned.
426	I used my morale.
427	depending on the situation and what is was they were hypocritically doing themselves 
428	I judged by the action they did/ didn't do's severity.
429	Thats just how the situations made me feel.
430	They basically complained about things and then did them 
431	I thought about my own behaviors in those situations
432	I don't like hypocritical people.  I  think they were somewhat honest and not necessarily bad people.
433	The questions were more on the vague side a personal judgement call.  There was not anything that specified things like it is company policy to print on both sides of the paper.  
434	"I felt that it was more wrong to steal than to ignore a phone call, get out of jury duty, or waste paper. I feel that if you personally think that something is morally wrong, but do it anyway then you are showing that you do not stand up to your own set of beliefs.  Maybe they should reevaluate what they believe. "
435	I know people who both are good people and do the things spoken about in this surfer
436	BECAUSE THEY SAY ONE THING ABOUT SOMTHING AND DID THE SAME THING THEY SAID WAS WRONG
437	some of their actions don't make a large impact on others. The ones who are hurting others through their actions are more objectionable than the ones who are only hurting themselves
438	In our society it has become commonplace for people to lie and I think that is wrong.
439	Based on the scenarios. 
440	Depends on the seriousness of what they did
441	"Jury duty is a totally hateable thing.  I've done it and don't think it makes me bad to want to avoid.  If they made it more citizen-friendly, then we could talk about the moral right or wrong.  Downloading music, while illegal, I don't think makes you a bad reason.  It's costly to buy it, and if you're computer savvy, easy to not.  I think the not talking to your mother and not printing double-sided are both wrong because they negatively effect areas directly.  We need to stand up for our environment and you only have one mom.  Rich musicians and the government and laws are easy to not feel morally terrible about; the earth and relatives are."
442	"I thought it was funny they say one thing and then do the opposite. I like people who are honest and do what they say they will do, not just tell you what they think you want to hear. You can't trust or believe these people, so I don't think I would like them very much or trust them very much. It also depended on action they were hypocritical about."
443	I value honest people.
444	"I didn't feel that I could judge any of the individuals very well on the question of whether they were ""good"" or ""bad,"" because each scenario focused on one specific behavior.  I found each of the behaviors --downloading music illegally, wasting paper, ignoring your mom's phone calls, trying to get out of jury duty-- to be wrong, but not as morally wrong as, say, driving drunk or committing a murder.  Of the four behaviors that I recall, I would say downloading music illegally might be the worst, since there is an actual victim --someone who created a song and isn't being paid.  As for jury duty, it's not right to try to get out of it for no good reason --but I've been in a jury pool with someone who didn't want to be there --and the system is better off without someone like that anyway.  Wasting paper hurts the environment and thus hurts us all, but it seems more diffuse.  As for mom --well-- it would all depend on how often someone ignored those phone calls.  We all do it once and a while, no?"
445	I think it sometime human nature to see the faults in others and sometimes not in yourself but I don't think it makes you a totally bad or immoral person to use poor judgement.
446	I PRETTY MUCH EVALUATED THEM ALL THE SAME WAY. WHEN YOU KNOW SOMETHING IS WRONG WHY DO IT AND THEN CRITICIZE OTHERS FOR DOING THE SAME THING.
447	Because they did not practice what they believe
448	"I tried to remember that each of them were somewhat honest people for admitting they do these things anyway; however, there's something inherently distrustful about someone who talks about an acquaintance behind their back about something they do already. Except for a couple of issues that hit home to me personally (my biased opinion on the subject), I felt that my answers all should have been almost exactly the same in each scenario. And logically, I know, whether or not they are a  ""good person"" isn't something I can fairly judge based on only one facet of their behavior. This fact made me want to leave the slider exactly in the middle for each of those scenarios. It felt wrong to judge them with a lack of information."
449	I based the rating off the activity in which they engaged. Everybody tries to get out of jury duty and most have no problem with downloading music. The things that the common person does don't really affect my opinion of someone as much as someone that ignores their mother. You should not ignore your mother. You should respect your mother.
450	Nobody likes a gossip or a tattle tail. 
451	I would need more information than what was given to make judgments on their character. 
452	"I think overall, these types of decisions are not ones that would make me like a person or not.  I have an issue with them saying one thing and doing another.  "
