id	reason
399	I read the article.
400	Based on what other people said
401	I tried to create a scenerio of the situations given and think about what I would do.
402	"All the scenarios were the same.  You know nothing about either A or B.  A tells you a story about C who was cheating, failed, etc.  A doesn't like it when people cheat, fail, etc.  The questions were do you trust either A or B outside of the scenario, the answer was neither yes or no.  Do you trust A in the scenario, the answers was more yes than no, do you think A would cheat, fail, the answer was more no than yes."
403	I tried to be objective about the unrelated party.  I based it off of how much i trust people generally.
404	"Each scenario presented three people, two whom I knew nothing about and one who I was told did something dishonest.  Each scenario asked me a question about how I felt about the character of the person who I both knew nothing about and also was not the person telling me a story about someone else's dishonesty.  I literally have no information to make a judgement about the person the questions were about.  Since there was no neutral rating choice, I rated them the closest to neutral as I could taking into account my personal bias towards everyone I meet, which is to say, I am prone to trust and like other human beings until they prove I should view them otherwise."
405	Based on personal beliefs that certain scenarios were more touchier subjects than others.
406	I can not judge poeple I've never met on many different levels. I focused on that while making my decisions.
407	
408	"There was only one real source of information, the hearsay from other people, so I had to use that, but I was reluctant to do so. Who knows how accurate stories are through the grapevine?"
409	I made my judgements off of the stories that were told and my own instincts. 
410	I don't know enough about these people to make a judgement call.
411	I just made judgements based on my gut feelings on the situation the person in question participated in. It really just cmes down to my opinion based on the situation basically.
412	
413	"I tried to imagine the real circumstances; and most of the time I would probably enjoy hearing the gossip, and that alone wouldn't really sway my opinion of people."
414	I felt like everyone deserved a chance.
415	based on my own feelings
416	According to how I felt when I heard they tattled on someone.
417	
418	"I made my judgments based on the information provided. It came from overhearing conversations and talking with people. The people I talked seemed to disapprove of the negative behavior and were known not to participate in the negative behavior. Based on what I heard, and my own interactions, I made my judgment.  "
419	
420	
421	Based on what I read.
422	
423	Consistently. It didn't matter if men or women were involved.
424	i read the statements and made assumptions
425	I based on my judgement on the way both people first mentioned where related with. Those within the same company couldn't / be related to each other in terms of how they express their opinions. Those on the same sports team would have values aligning closer to each other since the actions of one could potenitally effects other in a very positive or negative way. 
426	I made sure I reviewed the paragraphs and read the questions in order to understand the questions completely.
427	"The ""unknown"" is a factor for my answers. I really don't know the people and have no idea what they are like as a moral or ethical person."
428	"By looking at the pay amount and the time needed to complete this HIT, I thought it was a good choice and went on to do it."
429	
430	I tried to think about the situations logically and try to think about what the other person might actually do.
431	"Some were actually based on my own experiences, especially the last one, since I have found that most people will cheat given the chance.  I guess this applies to things other than relationships too."
432	based on the text i read
433	"Based on the information presented in the passages, since that is the only knowledge I have of the characters. I assumed that the tellers of the wrongdoings are trustworthy."
434	By reading the instructions and stories.
435	Just went with my gut feeling. Depended on the severity of the wrongdoings and whether or not the person displayed strong dissatisfaction of wrongdoing.
436	I read the scenario's and then decided.
437	I used my moral code
438	I made my judgments after reading the scenarios and imagining myself as a part of scenario.
439	"I feel like I have no reason to harshly judge people I know little about, with the exception of the hiking  club scenario. I am a lesbian, so I would not trust to be in a relationship with a man, personally."
440	i assumed that people would continue acting in ways that were consistent with their past behavior
441	"My judgments depended on how relevant the information was to a person's identity, and how important it would be to gossip about that information. For instance, someone cheating on a law exam doesn't affect other people's performance on a chemistry exam, so I see less reason to gossip."
442	Personal experience with similar circumstances
443	As honestly as I could with the little information I was given
444	It is hard to make judgements with so little information but I feel that people who talk about other peoples failings maybe have something they feel guilty about.
445	Didn't know either person. People who generally are disgusted at the wrongdoing's tend not to do them.
446	
447	"People often ""tell"" on others for less than noble reasons (ie. to look better or gain favor) so I was not super impressed with the ones who told on these other people."
448	I made the judgement based on the information given about the characters in the story.  The character judged most often was of good character so I gave a positive assessment in accordance with the questioning of the survey.
449	"I based my judgments on each scenario and used the information with which I was presented. Generally, I trusted the people who demonstrated on some level they were trustworthy."
450	Based on the information available in the text.
451	"Generally I don't like to hear people gossping about others so I tend to not like people who gossip. It doesn't necessarily mean I can't trust them, but it makes me weary about telling them about my personal life. That's why most of my judgements on these scenarios are toward the middle or the negative side."
452	Personal feelings and experience
453	"I made my judgements by who said what and what the individual did. I do judge people so if I do hear something bad, I usually tend to believe it."
454	reading the story and just going with how i felt. there really wasnt a lot of real facts givin to judge by
455	"I considered the fact that the people in the stories disapproved of a specific action (cheating) an indication that they would be slightly less likely to engage in that behavior themselves, however I don't feel that one fact gives me any real indication as to how much I would like the person or how trustworthy they are across all contexts. "
456	
457	Based on the premise that past performance can indicate future performance.
458	I thought back to how I would react if I was actually in  that situation. 
459	"I made judgments based on the information provided in each scenario, and went with my gut instincts rather than extended contemplation."
460	"I made judgments based on information that was presented. I automatically liked and trusted the people who were presented as honest or trustworthy, and I had reservations about trusting the people I knew nothing about.  "
461	I read the paragraphs and judged upon what was said.
462	I didn't have enough information about the person whom I was asked to judge.
463	
464	
465	"I decided to trust all the information i was given, and decide based on that"
466	Based on both information given and on personal experiences in similar situations.
467	I made the judgements according to the information given.  I believed what the people said about the other person.
468	I read carefully and made the best logical judgments based on the the facts I was given.
469	"The questions asked me about the first person I read about, and I knew that they did not cheat in that instance, so I based my judgement off that."
470	Most of the information given was second hand and not something I say for myself. I chose middle of the road for my oppinons regarding individuals likeness or not. 
471	"not much information, all scenarios were identical.  Slight bias because the subject always disapproved of inappropriate behavior."
472	"There was nothing to really go on about the people asked, so I tended to remain neutral."
473	
474	"based on the information in the scenario; so there was not much to go on; it's hard to say how much I would like someone based on not having cheated on the last exam or track meet, etc."
475	"I wouldn't say that I had a objective, systematic way of evaluating the people in the vignettes. I evaluated them based on my instincts."
476	i trust peoplein general so i based it off of that on that nobdy is above judgement
477	I generally do not like people who will gossip so I did not trust the people in this HIT.
478	
479	I believe I answered neutrally for everything. I can't very well predict how someone is/will be based off of one piece of information.
480	"For the stories I chose number 4 generally because I did not have enough information to be able to say either way whether I liked, trusted, etc one of the characters in each story."
481	based on the facts presented and intuition about what i thought about given circumstances
482	"Some of the activities seem more likely to be shared activities based on the knowledge of them, and acknowledgement of others (like relationship infidelity) without having done something about it seems to reflect on their acceptance of the behavior. There's also a chance of projection or wishful (but hypocritical) thinking. "
483	"Well, you usually can't trust what you're hearing from someone you really don't know especially when they are only talking about someone else and gossiping.  If you really know someone and their character,  you can only then start to believe what you hear. "
484	By the story that was being told.
485	"If someone's friend is talking to me about something bad an aquaintance did, they probably would talk about their friend worse, therefore their friend probably wouldn't do anything bad in fear of their friend talking bad about them."
486	"It was very strange, as the person you were asking about was always the person we had zero information about.  I didn't talk to this person, nor did I hear any stories about this person.  How could I make a judgment?  That's why my responses were always neutral."
487	Based on the information in each scenario.
488	I was harsher on the girls in the study because I hate gossiping. In general I felt there was too little information to know whether or not I would trust them.
489	From gossip
490	i looked at each person's past tendencies to make my decisions
491	
492	I tried to consider if the person had any benefits by telling me something negative about that person
493	by the stories that were told
494	"After Lance Armstrong, Bernie Maidoff and Anthony Weiner, it is difficult to trust anyone from any field or circle. Whether it is sports, finance or politics lying has become standard operating procedure."
495	I made my judgments based on what was happening in each scenario. 
496	"for all instances of cheating, I sided with the person who disapproved of the cheating. The only case that was different was the deadline, because there could've been extenuating circumstances that prevented the person from meeting the deadline (not necessarily that she tried to fail on purpose)."
497	Based on my own personal views and past experiences with people
498	"By deciding how I felt about the disclosure. SOme disclosures are can bedamning about the person telling them, whikle others are not"
499	My judgments were made based on the information provided in the stories.
500	"I went by what information I was given in the ""story"" and my feelings in regards to the information"
501	I read the story and inferred what the subjects thought about certain things from the passages. 
502	Based on what the text told me.
503	"I made the judgements based on what I read and my feelings towards each ""immoral"" action in question."
504	I based my judgments on how serious the offense was. But just I didn't super trust anybody just because they said they strongly disapproved of something. I don't know them.
505	"If someone has not done the bad thing, I dont distrust them."
506	"I generally believe what people I have heard are trustworthy say, even if it is gossip."
507	Based only on the evidence presented in the story.  
508	
509	
510	Did not associate mentioned individuals with bad behavior.
511	I felt people were reliable and trustworthy if they disapproved of the wrong acts
512	"I wasn't really sure whether or not to trust anyone, but I felt that the woman in the last part was the least trustworthy. The first two men that were mentioned didn't seem to make me feel like I shouldn't trust them, even if they did cheat in those contexts. I guess cheating in a relationship bothers me more than the other types of cheating that were mentioned in the scenarios."
513	"I made my judgements based on the event being discussed and weither or not the person was proven to engage in the act or not. If it was something serious such as cheating I would have a greater respect for the person overall then if it was something simple. The reason for this is that if the person was not guilty of something major like cheating then I was more confident how they were as a person, but if it was something simple it didn't tell me much about them."
514	By the reading and wether I would trust someone I don't know.
515	I read the stories and thought abouty If I was talking to the oersoins How I would think
516	I read the descriptions and then noticed a pattern in the sentence and paragraph structure between the scanarios
517	
518	"If there was nothing that would cause me to like or dislike a person, I rated them and anything they might do as neutral."
519	
520	Based on what I believe my emotions would be in each situation.
521	
522	
523	You cant judge people based on what someone else have done.
524	I tried to put myself in the story or relate it to something I haddone.
525	I read the stories and decided the best answers with the context I had.
526	"Most of my answers were in the middle, you can't really make a full judgement on someone because of one situation.  Something like trust is build over a period of time.  "
527	By the information that I was told
528	
529	I made them based on the information given about what the person said.
530	If I was given no reason to trust or not trust I chose the middle answer but the truth is that it's actually hard for me to trust anyone.
531	I just mostly took the people's statements about their beliefs at face value.
532	Read the scenarios and went with my gut reactions
533	I made judgments based on the information I had from the story.
534	"It depended on the stories/wordage.  Sarah was faithful during her last relationship, this is a long term commitment that says a lot about her.  On the other hand Kyle didn't cheat on his latest test, which leaves me to believe he may have cheated before."
535	
536	"Well I took the wording of your questions literally. The story gives you the answers and as for my personal feelings, it's simply a judgment call."
537	Assumptions made by what was told and overheard
538	I made judgements in this HIT based on the limited information that was available in the scenario.  There was a slight inclination to think that the person identifying the offending behavior in another person might be slightly less-inclined to commit an impropriety themselves.
539	"In general, I believe people  to be good and trustworthy. I give them the benefit of the doubt. But not for the people who cheated in their relationship, on their exams, etc.)"
540	I read and answered correctly 
541	by how my gut felt
542	based on what happened
543	"I just didn't know, I don't find it easy to predict behavior. "
544	"I used the stories mostly, but with some of the situations it seemed like the person was tattling or gossiping rather than being helpful. "
545	
546	just based on gut
547	I read the article and analyzed how people felt about other people and had an idea how to feel about other people. I felt neutral for most cases because the person in question didn't do anything in the story.
548	"I assumed that if if somebody did something, they would likely do the same thing in the future. But given that nothing is guaranteed I never put it to one extreme or the other. "
549	Context and what the subject was.
550	"I made judgements soley based on the information provided, regardless of sex or context. "
551	I mostly went by my opinion that people who gossip about other's failings usually have something to hide.  / 
552	
553	It was difficult to make any judgement on the characters as you were not given any information outside of that they you don't know if they did the task / drug.
554	I did not make judgements one way or another based on just one piece of information. I would have to know much more about these individulas.
555	"If they haven't cheated in the past, I can trust them to a large extent to probably not cheat again"
556	I do not trust a lot person who gossips about another person
557	"As neutral as possible. I was given to little information on the people and the scenario for me to personally decided if i trust or like the person. /  / However in some cases (such as the romantic relationship scenario), there is very little room for exceptions or misconceptions and was able to rate based off my morals"
558	I am more likely to trust the person that is rumored to have good character I guess and to trust that that person will not do anything immoral in the future
559	
560	Seeing as each scenario stated that the first two individuals I don't know whether or not they are doing something I can't determine either way whether they will or won't commit the infraction listed. I don't generally put much trust in anyone until they earn it.
561	Inferring data from what I read.
562	"I think about the context of the situation, and from that determine how much trust I would put in someone."
563	"I felt that I could trust the people based on knowing their recent experience.  For someone who has not recently cheated, I felt it safe to assume they probably don't cheat.  For someone who expressed strong disapproval towards cheating, I felt that they most definitely do not cheat.  It was based on the behavior presented.  Though, now that I'm thinking about it, I don't know how completely reliable the information about the other people (the mutual acquaintances) was, since it was secondhand information.  Hmm."
564	"i can't judge people based on gossip, whether or not what part of the story they're in. especially in predicting future behavior"
565	I just guessed.
566	"Imagined scenarios, and put down gut reactions."
567	"In each story whenever  they are mentioning  about the third person, I feel that the first person is gossiping, and he is showing that he is a good person."
568	"I'm not sure I understand.  I made my judgements just based off my first impression, ""How much do you trust this person?"" ""3 out of 5""."
569	i based it off of how well i knew them. if i didn't know them well then i wouldn't be as trusting towards them.
570	"Partially on the scenario (e.g. cheating at work vs. cheating on a romantic partner), and partially on that person's views. It's hard to tell if they were telling the truth, but saying that they were against the certain action being discussed made me trust them more than if they said they didn't have a problem with it."
571	I made my judgments with little solid information. Because of this I chose a lot of 4's because I felt like I didn't have sufficient evidence to make proper judgments about the subjects. 
572	"Based on the scenario, though they were all linguistically equivalent, the details mattered."
573	"I imagined the characters as people I knew, then made the decisions based on what I would do in the situations as them."
574	I went with my gut.
575	made judgements  of the information given. reasoning with the scenario and information provided. 
576	"just because one person of the group is cheating, doesn't necessarily mean all of them are. "
577	"Context is important - and having previous experience with someone helps provide some of this. In all of the cases, the people who received the most trust from me were those who already had a history of being trustworthy. "
578	
579	I generally trust people and like them and expect them to do right.
580	I made them straight from the facts. although I just realized that I was simply taking the word of the person in scenario with no proof that the person actually did what they said. The person offering the gossip could be just as bad as the one they are talking about.
581	"I made my judgments based on the testimony of other individuals, or through gossip overheard."
582	"I judged people based on how they were portrayed in the context. If they disprove of something 'bad,' then I said I would trust them."
583	Utilizing others input regarding common threads.
584	"I considered the situations and how I would feel both as a bystander, but also as the person in question. I did my best to be fair and honest."
585	I guaged my feelings by thinking of past experiences and thinking about how i would react in that situation. 
586	Based on the stories and facts presented to me
587	"In vague generalities, as knowing only a single fact about a person lends itself to vague answers."
588	"I didn't know much about the people, so I judged them as I would someone I've never met. In the case of someone being a teammate or partner, I figured they could maybe be trusted a bit more due to that association."
589	i followed the text
590	I made judgements based on what others overheard.
591	Little information was brought up about the people I was being asked to judge. I had no idea what to base my judgments on since no information was presented on those people. 
592	I used my morals to make what I thought was fair decisions and tried to view each person with a blank slate.
593	
594	Based on how the character felt
595	None
596	Could not pass judgement on character with no information.
597	"I've been in very similar situations to most of those presented. I've had a job, played on a team, had a girlfriend, etc. It's fairly easy to imagine yourself in particular shoes when you've worn them before."
598	"I felt neutral about most of these people because I do not know them and I cannot say for sure whether or not I trust them as they are strangers to me. Moreover, I do not want to trust a source so willingly that is also a stranger to me. I would rather wait and meet the person instead of gossiping about them, when the stories may be entirely false."
599	Choose neutral on all answers since I didnt know anything about the mentioned people.
600	Normally how I would talk to other people about mutual acquanintance.
601	I compared a couple to real life situations I have been in.
602	"the first person always ended up being the one who didn't cheat etc., the second one you didn't know, and the third one (acquaintance) always ended up being the cheater. Based on this, the results were self explanatory."
603	Read about their trust-worthiness and made my decisions.
604	
605	I made my judgments based off of the information I was given.
606	I re-read the stories. 
607	
608	
609	"I tended to remain in the middle ranges of judgement because there was not enough information provided about the various characters, just these circumstantial stories. I don't think this is not enough for me to get a good feel for a person's character. One on one interaction is also a big factor for me when making judgement calls."
610	Based on what the story said about th eperson
611	"There was no information on the people who most questions were asked, therefore most of the time went with 4"
612	used common sense.
613	"Someone who has never done something is not likely to start doing something, but that does not necessarily make them trustworthy."
614	"To be honest with you, I am rather cynical and I don't trust people that much period. But, I made my decisions based on what I already knew about the people from the little stories. I tried not to put much value on heresay though"
615	
616	Based on what other people said.
617	based on the information given and my gut instincts. 
618	I thought of them as typical people who make mistakes.
619	
620	"I tried to put myself in the situations described, and imagined how much I would feel about these people if everything else about them was pretty neutral to me."
621	I made my judgements by thinking about the scenario and thinking how I would feel if I was in that situation. I then answered the questions after thinking about the scenario for a short amount of time.
622	"I based my judgments somewhat on the information provided by the ""coworker"" or ""club member"" but remained somewhat neutral due to not having enough information on the person in question."
623	by reading the stories
624	"The judgements were made were solely based on information given on that person.  Since there was no information on the people we were judging, other than that we knew them, I gave everyone scores right in the middle."
625	put myself in the situation and thought about how i would act
626	"I made my judgements based on not knowing personally any of the characters in the stories, therefore my judgements are without information to make an accurate statement about the individuals described."
627	Based on the context of the situations that were described.
628	I used my personal judgement to make my decisions for this HIT. 
629	"Based on the extent of the scenerio, personal or work related and whether it'd be professional or not. I feel like people who gossip themselves are much more likely to bend the rules or do something wrong than someone who doesn't."
630	"I read the passage, then answered the questions based on what I read."
631	I thought about real life situations / 
632	Had to assume that the person giving me negative info at least thought they were telling me the truth.
633	"I read the stories and assmumed if the person did not like the bad behavior then they are generally trustworthy, but only to a point."
634	"It was hard because little information was given outside of one instance, but I would assume that if they were faithful, fair or honest in the situation given, they probably would be in all situations."
635	
636	I made my judgments based on how I viewed certain things morally and those particular persons responses. 
637	Compared it to past experience.
638	Based on personal experience
639	"Some of the judgements were worse then others. Cheating on ones significant other for example seems worse to me than using performance enhancing drugs, or cheating on a take home exam."
640	"One who shows disapproval over someone's mistakes is often times not going to make that same mistake. Sometimes, however, they are covering up the fact that they like to do what they are accusing others of."
641	"I would like to believe that those who express disapproval in bad traits, are generally trustworthy people."
642	Even though someone showed dislike for something that didn't mean they hadn't before done said thing.  Just because the person was there or wasn't there didn't change my view on them if I didn't have any information about them.
643	"For the work related questions, I was more lenient towards gossip, as opposed to the social scenarios."
644	"I made my judgements in a very black and white manner. Someone who can discuss and shun a person allegedly cheating is immediately trustworthy. However, in hindsight, I realized that is not necessarily true. This person could have potentially been gossiping about coworkers/athletes/friends, etc. Also, someone may have learned this in confidence, and it would be difficult to trust someone who could potentially be spilling my secrets."
645	
646	
647	"I rated the people who completed their tasks or kept their word highly as far as trust goes. I rated them neutrally on the questions of whether I liked them or not because, though I may trust them to complete their work, be faithful, or not cheat on exams, there was not enough information provided for me to decide if I liked them personally or not.  In general, I dislike people who gossip. However, if these individuals were those of whom I value an opinion, I might appreciate the information. "
648	I made my judgements based on the little information available in each scenario.
649	"The strong disapproval means that they're likely not to do the negative action, in my opinion.  Additionally, levels of trust were based on their disapproval of that action, but also based on the fact that they're spreading gossip."
650	based upon the words of others but I would not let my guard down and fully trust or distrust anyone based upon what others have seen. 
651	I just read the passages and decided
652	I went based on how much I generally trust people in those situations personally
653	
654	I thought about how much information I had about the person I was judging and used that to decide how I felt about that person and how likely I thought they were to engage in the specified behavior.
655	
656	"I had trouble making any judgments since the subject of each story was the one character who had nothing to do with the conversation I had. I found it difficult to think of how I think this person, I know nothing about, would or wouldn't react or be like in a situation. "
657	Very little info given but I am cautious to trust people on just this limited scenario
658	
659	"I figured that past history is a good indicator of what will happen in the future, so I went by that."
660	I tried to think if the person would actually do something after they said someone else did and and didn't approve of it.
661	My judgements were based on my own personal experiences I was more likely to trust the questions about work and working as a team and trusting others than the relationship questions. There was  simply not enough information to say I liked an individual.
662	
663	I chose what I believed to be the neutral answer when asked about the person whom I knew nothing about. 
664	Using personal experience about the situtations and which boundaries people are likely to cross.
665	
666	Based on my gut reaction
667	"I know nothing about the person described, so my personal default is neutral.  "
668	
669	I didnt make any because I need more context. If I was missing a deadline and my coworker helped me out. I was a programmer and I had trouble with a jquery script and sam helped me figure it out when he still behind. More details man.
670	I just placed myself in each scenario and answered as to how I would have really felt if it had really happened.
671	
672	I used my own personal experiences with friends and coworkers to help me out in making judgements.  For example it the work place group effort evaluation scenario I related back to my work.  I wouldn't fully trust a coworker who gossips negatively about another coworker.  
673	I determined the answers to the questions based off of the situation going on and also what the person was telling on someone else for doing.  The subject of the gossip played a major factor in how I rated them
674	It was difficult to judge how much I would trust these people because they gossiped about others.
675	Based on their history and dissaproval of others cheating.
676	
677	I couldn't base my judgements on anything because I knew nothing about the people in question.
678	I read everything very carefully and imagined if I interacted with those people in real life. 
679	"All the individuals who had not cheated are probably not likely to cheat in the future and are probably moral people. However the test only describes one choice and does not provide the multifaceted view that would be necessary to make true judgments on their trustworthiness and likeability, therefore I rated them as slightly above the median: their one positive choice indicates that I would trust and like them but does not guarantee it. "
680	I don't trust people who discuss personal issues of others'. It is distasteful.
681	"By thoroughly reading over the reading, then making judgments based on my own personal perception intertwined with the facts that were provided. "
682	I trusted that the person who disapproved of an action and who was rumored to have never done the action was trustworthy. 
683	I can`t trust people that gossip . People who point out others troubles are sometimes just as guilty
684	
685	Guesswork
686	"Essentially, they were good judgments because the people made good decisions."
687	I made judgments based upon what other people told me and based my trust on their story rather than the person the story was being told about.
688	
689	"I based my answers on past personal experiences with people who tell me ""facts"" about other people that I barely know."
690	"All of these judgements were made on second hand information and the person's reaction that is offering the second hand  information.  It is not a particularly good way to make a judgement, but if it's the only information you have, you can only judge the person's reaction to the secondhand information."
691	I trust the people who are confirmed to have not done bad things.
692	I will say I generally don't like people who talk about others' faults.  Though I believe the gossipers would have a high work ethic and self control making them good team members/workers.  
693	I tried to imagine the scenario and imagine how I would feel.
694	
695	"I based my judgements by the information provided. There was no real information about the people I was asked the main trust questions about, so I was fairly neutral. I didn't necessarily feel any particular way since I had no information about them."
696	I just imagined the type of people that the people in the example were in each scenario and made comparisons to people I personally know.
697	"I based it on the environment that I was in..workplace, school etc. I tended to give most people the benefit of the doubt, but ony slighlty as I did not know them well."
698	"I read the scenarios and answered the questions, basing it on my opinions of their moral character I guess. "
699	Based on the action being gossiped about
700	I read the information given and made the best decision I could based on that information. 
701	I made judgements based on how strong of an ethical issue was the issue and who it was in question.
702	"From the facts. If I didn't know something directly, I didn't judge that person negatively or positively."
703	Based on who said what and what was initially said about them.
704	"I tried to examine how I felt about the situations put forward, and based my opinion on how similar or dissimilar the other people were to my opinion."
705	I used personal experiences and relationships from my past life.
706	I made my judgments based on past historical events. Those past actions help me determine their character.
707	"Even though I generally distrust people I still do try to give everyone a chance or two.  You cannot predict what most people will do even if they, at one time, were doing the best they could to do what they thought was right."
708	i read the stories
709	
710	I read through the situations however I did not forget about how humans change throughout their lives.
711	
712	I didn't have enough information to make a negative judgement
713	"I don't trust anyone fully since I have been burned before.  Also, people who tend to gossip also may tend to do it to cover up their own insecurities, so it is hard to fully trust or like them."
714	
715	I didn't really make any judgements. I was given only one second hand account of another person's actions in a single instance. This is almost zero information and certainly not enough to form an opinion so I just remained neutral across the board.
716	I chose the middle for most of them because of lack of information. I have no idea who these people are so I cannot say either way whether or not I trust or like them.
717	I made my judgements based on what I read and kept a open mind
718	
719	
720	Reading the scenarios and remembering what was said. Hope I was right about some of them.
721	
722	"I made my judgements based on the limited information given. I also judged based on the specific situation, different types of situations require different levels of trust."
723	I basically didn't know anything about the person you were asking about. So I also took the middle ground. 
724	"Generally, if someone has a reputation for being honest, or a hard worker, that reputation tends to be true."
725	Personal opinion
726	I made judgment based on the story and my real life experinces
727	
728	"No way of evaluating a person not involved in the scenario, really."
729	"I went with my gut reaction for the most part. Since these people all didn't cheat or do the unethical thing in their scenarios, and since they appeared to disapprove of taking the unethical route, I liked them mostly."
730	Based on whether or not it's someone I would associate with in my everyday life.
731	
732	By the information that was given to me.
733	
734	I thought about the information given and gave my opinion as asked.
735	"Since I knew almost nothing about the people in the questions, I was unable to make any informed judgements about them."
736	"I based it on if I really cared much for what they told me.  I'm not a fan of ""snitches"" but some things like when one of the guys informed me of Daniel messing up as it pertained to work was good indication that he valued good work.  I respected that."
737	"I didn't know enough about the people to trust or distrust them, so I chose average."
738	"Based off of what I had heard through acquaintances, I assume no one had a reason to lie to me"
739	idk
740	
741	"I generally approached each question as I would when judging anyone I saw as a peer (classmate, co-worker). "
742	
743	i disliked the people who were doing wrong as much as i disliked the person telling on them.
744	based off if the person chose to be trustworthy and by giving my trust to one person.
745	If people were gossiping and showed disapproval I would trust them more.
746	
747	I used the information available to me to decide whether or not I thought they could be trusted. 
